contigs	predictions
k79_88215	
k79_27766	2
k79_15667	2;1239;186801;186802;216572;1263;1160721
k79_63903	2;1239;91061;186826;81852;2737;2925838
k79_76086	2;976;200643;171549;815;816;28111
k79_27767	2;1239;186801;3085636;186803;1766253;39491
k79_88216	2;1239;186801;3085636;186803;207244;649756
k79_15668	
k79_40046	2;1239;909932;1843488;909930;33024;33025
k79_27768	
k79_40047	2;976;200643;171549;171552;2974251;165179
k79_63904	2;1239;186801;3085636;186803;2316020;46228;471875
k79_40048	2;976;200643;171549;2005525;375288
k79_88217	2;1239;186801
k79_52108	2;976;200643;171549;815;909656;821
k79_40049	2;976;200643;171549;815;909656;821
k79_15669	2;976;200643;171549;2005525;375288;823
k79_3796	2;976;200643;171549;2005525;375288;823
k79_27769	2;1239;186801;186802;216572;1263;657323
k79_15670	
k79_88218	
k79_40050	2;1239;91061;1385;186817;1386;86663
k79_15671	
k79_40051	2;976;200643;171549;1853231;283168;28118
k79_15672	2;976;200643;171549;2005525;375288;46503
k79_88219	
k79_27770	2;201174;84998;1643822;1643826;1926677;1907662
k79_15673	
k79_40052	2;976;200643;171549;2005525;375288;46503
k79_27771	
k79_15674	2157;28890;183925;2158;2159;2172;2173
k79_40053	
k79_63905	2;1239;186801;3085636;186803;207244;649756
k79_40054	2;1239;186801;3085636;186803
k79_88220	2;1239;186801;3085636;186803;2569097;39488
k79_63906	
k79_15675	
k79_3797	
k79_40055	
k79_63907	2;976;200643;171549;2005525;375288;46503
k79_3798	2;976;200643;171549;2005525;375288;46503
k79_63908	2;1239;186801;3085636;186803;2316020;46228;471875
k79_76087	2;1239;186801;3085636;186803;248744;168384;478749
k79_88221	
k79_88222	2;1239;186801;3085636;186803;207244;649756;649757
k79_15676	2;1239;186801;3085636;186803;189330;88431
k79_52109	2;1239;909932;1843488;909930;33024;33025
k79_3799	2;976;200643;171549;815;909656;821
k79_76088	2;201174;1760;85004;31953;1678;1680
k79_27772	2;201174;1760;85004;31953;1678;1680
k79_15677	
k79_88223	2;976;200643;171549;2005525;375288;823
k79_27773	
k79_27774	
k79_27775	2;976;200643;171549;815;816
k79_52110	2;1239;186801;3085636;186803;2316020;46228;471875
k79_88224	2;201174;1760;85004;31953;1678;1686;630129
k79_27776	2;1239;186801;3085636;186803;189330;88431
k79_76089	2;976;200643;171549;2005525;375288
k79_3800	2;1239;91061;1385;186822;55080;1465;1121121
k79_63909	2;1239;186801;186802;216572;2892396;2714353
k79_52111	2;1239;186801;186802;216572;1263;1160721
k79_76090	2;1239;91061;1385;3120669;1906945;1426
k79_3801	
k79_76091	2;976;200643;171549;815;816;47678
k79_27777	2;1239;186801;3085636;186803
k79_27778	
k79_52112	2;1239;186801;3085636;186803;1766253;39491;657318
k79_76092	2;1239;91061;186826;1300;1301;1335
k79_52113	2;1239;186801;3085636;186803;1766253;39491;657318
k79_27779	2;1239;186801;3085636;186803;2569097;39488
k79_88225	2;1239;186801;3085636;186803;1766253;39491
k79_76093	2;1239;186801;3085636;186803;2569097;39488
k79_88226	2;1239;186801;3085636;186803;189330;39486
k79_40056	2;1239;186801;3085636;186803;572511;2479767
k79_63910	2;201174;1760;85004;31953;1678;216816
k79_76094	2;976;200643;171549;2005525;375288
k79_40057	2;1239;91061;186826;1300;1357;1940789
k79_76095	2;976;200643;171549;815;909656;821
k79_40058	
k79_76096	2;1239;186801;3085636;186803;572511;40520;411459
k79_76097	2;201174;1760;85004;31953;1678;1686
k79_27780	2;1239;186801;3085636;186803;2316020;33039;657313
k79_40060	2;1239;186801;3085636;186803;189330;88431
k79_88227	2;1239;186801;3085636;186803;189330;88431
k79_63911	2;1224;28216;32003;90627;314343;63745;580332
k79_40061	2;1239;186801;3085636;186803;2569097;39488
k79_63912	2157;28890;183925;2158;2159;2172;2173
k79_40062	2;1239;186801;3085636;186803;207244;649756
k79_52114	
k79_40063	2;976;200643;171549;815;816;28111
k79_76098	2;1239;186801;3085636;186803;572511;418240;1121115
k79_40064	2;1239;186801;3085636;186803;189330;88431
k79_52115	
k79_63913	2;976;200643;171549;2005525;375288;823
k79_52116	2;976;200643;171549;2005525;375288
k79_76099	2;1239;526524;526525;2810280;2678885;1982626
k79_88228	2;1239;186801;3085636;186803;189330;88431
k79_27781	2;1239;186801;3085636;186803;572511;2479767
k79_76100	
k79_76101	2;1239;186801;3085636;186803;572511;40520;411459
k79_63914	2;976;200643;171549;815;909656;821
k79_52117	2;74201;203494;48461;1647988;239934;239935
k79_76102	2;1239;186801;186802
k79_3802	2;1239;186801;3085636;186803;841;301301
k79_40065	2;1239;186801;3085636;186803;572511;2479767
k79_88229	2;976;200643;171549;1853231;283168;28118
k79_27782	2;976;200643;171549;2005525;375288;823
k79_63915	2;976;200643;171549;815;816;28111
k79_76103	
k79_88230	2;976;200643;171549;815;816;28111
k79_40066	
k79_3803	2;976;200643;171549;171552;838;2801997
k79_63916	
k79_76104	
k79_52118	2;1239;186801;3085636;186803;189330;39486
k79_27783	
k79_3804	
k79_27784	2;1239;186801;3085636;186803;2316020;46228;471875
k79_63917	2;1239;186801;3085636;186803;2719231;29370;1297793
k79_63918	
k79_88231	2;1224;28216;80840;80864;28065;1842727
k79_63919	
k79_3805	2;1239;186801;3085636;186803;207244;649756;649757
k79_27785	2;1239;186801;3085636;186803;2316020;33039
k79_52119	2;1239;186801;3085636;186803;2316020;33039;657313
k79_63920	2;1239;186801;186802;216572;292632;214851
k79_88232	2;976;200643;171549;2005525;375288;823
k79_40067	2;1239;186801;3085636;186803;572511;418240;1121115
k79_63921	
k79_40068	2;1239
k79_63922	2;201174;1760;85004;31953;1678;1686;630129
k79_27786	2;1239;91061;186826;1300;1301;1307;423211
k79_63923	
k79_40069	2;200940;3031449;213115;194924;872;44742
k79_88233	
k79_40070	2;1239;186801;3085636;186803;2316020;33039
k79_88234	2;1239;186801;3085636;186803;572511;40520;411459
k79_40071	
k79_88235	
k79_27787	2;976;200643;171549;815;909656;821
k79_52120	
k79_3806	2;1239;186801;186802;216572;216851;853;657322
k79_88236	2;976;200643;171549;2005525;375288;823
k79_88237	2;976;200643;171549;815;816;28111
k79_88238	2;1239;186801;3085636;186803;207244;649756
k79_76105	2;976;200643;171549;171550;239759;2585118
k79_52121	2;1239;186801;3085636;186803;841;166486;718255
k79_88239	2;976;200643;171549;2005525;375288;46503
k79_52122	
k79_88240	
k79_15678	2;976;200643;171549;815;816;820
k79_76106	
k79_3807	2;1239;526524;526525;2810280;2678885;1982626
k79_52123	2;1239;186801;3085636;186803;207244;649756
k79_76107	2;976;200643;171549;815;909656;821
k79_76108	2;201174;1760;85004;31953;1678
k79_88241	2;1239;186801;3085636;186803;2316020;46228;471875
k79_88242	2;976;200643;171549;2005525;375288
k79_63924	2;1239;186801;3085636;186803;33042;410072
k79_3808	2;1239;186801;3085636;186803;2316020;33039
k79_27788	2;1239;186801;3085636;186803;33042;410072
k79_76109	2;1239;526524;526525;2810280;2678885;1982626
k79_63925	2;976;200643;171549;815;816;820
k79_27789	2;1239;186801;3085636;186803;1766253;39491
k79_76110	2;1239;186801;3085636;186803;2316020;46228;471875
k79_88243	
k79_88244	2;1239;909932;1843488;909930;33024;33025
k79_15679	
k79_3809	2;201174;84998;1643822;1643826;447020;2707299
k79_40072	2;74201;203494;48461;1647988;239934;239935
k79_3810	
k79_63926	2;1239;186801;3085636;186803;189330;39486
k79_88245	2;1239;186801;3085636;186803;2569097;39488
k79_76111	2;1239;186801;3085636;186803;841;166486
k79_3811	2;1239;186801;3085636;186803;189330;88431
k79_88246	
k79_15680	2;976;200643;171549;815;816;28111
k79_88247	2;1239;186801;3085636;186803;2316020;33039
k79_27790	2;201174;1760;85004;31953;1678;1680
k79_52124	2;1239;186801;186802
k79_3812	
k79_76112	2;201174;1760;85004;31953;1678;1680
k79_3813	
k79_88248	2;1239;909932;1843488;909930;33024;33025
k79_3814	
k79_88249	2;1239;186801;3085636;186803;572511;418240;1121115
k79_76113	
k79_40073	2;1239;909932;1843488;909930;33024;33025
k79_76114	2;1239;186801;3085636;186803;189330;88431
k79_40074	
k79_15681	2;1239;186801;3085636;186803;1766253;39491;657318
k79_76115	2;976;200643;171549;2005525;375288;46503
k79_40075	2
k79_76116	2;1239;186801;186802;216572;1905344;1550024
k79_40076	
k79_15682	
k79_88250	2;976;200643;171549;2005525;375288;46503
k79_27791	2;976;200643;171549;815;909656;821
k79_76117	2;201174;84998;1643822;1643826;447020;446660
k79_63927	2;976;200643;171549;2005525;375288;823
k79_40077	2;1239;186801;3085636;186803;189330;39486
k79_15683	2;976;200643;171549;815
k79_76118	2;1239;186801;3085636;186803;189330;39486
k79_3815	2;1239;186801;3085636;186803;189330;88431
k79_88252	
k79_40078	2;1239;186801;3085636;186803;2316020;33039
k79_88253	
k79_15684	2;1239;186801;3085636;186803;2316020;33039;657313
k79_88254	
k79_63928	2;976;200643;171549;815;909656;821
k79_88255	
k79_63929	2;1239;186801;3085636;186803;189330;88431
k79_63930	
k79_40079	2;1239;186801;3085636;186803;2316020;33039;657313
k79_76119	
k79_63931	2;976;200643;171549;815;909656;821
k79_27792	2;74201;203494;48461;1647988;239934;239935
k79_76120	2;1239;186801;3085636;186803;1766253;39491
k79_63932	2;1239;186801;3085636;186803;2316020;33039
k79_88256	2;201174;1760;85004;31953;1678;1686
k79_63933	2;1239;186801;3085636;186803;2316020;33039;657313
k79_76121	2;1239;186801;3085636;186803;207244;649756
k79_15685	2;976;200643;171549;171552;838
k79_27793	
k79_3816	2;1239;186801;3085636;186803;189330;88431
k79_88257	2;1239;186801;186802
k79_3817	2;1239;186801;3085636;186803;189330;39486
k79_88258	2;976;200643;171549;2005525;375288;823
k79_63934	2;1239;186801;186802;216572;292632;214851
k79_40080	2;1239;186801;3085636;186803;33042;410072
k79_88259	2;1239;186801;3085636;186803;1766253;39491
k79_76122	
k79_63935	2;1239;186801;3085636;186803;572511;40520;411459
k79_40081	2;1239;186801;3085636;186803;1766253;39491;657318
k79_52125	2;1239;186801;3085636;186803;841;2763062
k79_40082	
k79_88260	2;976;200643;171549;2005525;375288
k79_88261	
k79_52126	
k79_15686	2;976;200643;171549;2005525;375288
k79_27794	2;74201;203494;48461;1647988;239934;239935
k79_63936	2;1239;526524;526525;2810280;2678885;1982626
k79_27795	2;976;200643;171549;815;816;28111
k79_52127	2;1239;186801;3085636;186803;33042;116085
k79_15687	2;1239;186801;3085636;186803;1766253;39491;657317
k79_40084	2157;28890;183925;2158;2159;2172;2173
k79_76123	2;1783272
k79_27796	2;976;200643;171549;815;816;28111
k79_76124	2;1239;186801;3085636;186803;2316020;46228;471875
k79_88262	2;74201;203494;48461;1647988;239934;239935
k79_15688	2;201174;1760;85004;31953;1678;1680
k79_76125	2;1239;186801;3085636;186803;207244;649756
k79_63937	
k79_27797	
k79_88263	2;1239;186801
k79_63938	2;1239;186801;3085636;186803;1766253;39491
k79_15691	
k79_40085	2;1239;186801;3085636;186803;1766253;39491
k79_27798	2157;28890;183925;2158;2159;2172;2173;420247
k79_63939	2;1239;186801;3085636;186803;189330;39486
k79_88264	2;1239;186801;3085636;186803;207244;649756
k79_63940	2;1239;186801;3085636;186803;189330;39486
k79_15692	2
k79_52128	
k79_27799	2;1239;186801;3085636;186803;2569097;39488
k79_15693	2;1239;526524;526525;2810280;2678885;1982626
k79_52129	2;1239;186801;186802;216572;2892396;2714355
k79_88266	2;976;200643;171549;815;909656;821
k79_15694	2;201174;1760;85004;31953;1678;1680
k79_76126	2;976;200643;171549
k79_76127	2;976;200643;171549;815;816;28111
k79_88267	
k79_52130	2;1239;186801;3085636;186803;189330;88431
k79_88268	2;1239
k79_15695	2;1239;186801;3085636;186803;2569097;39488
k79_52131	
k79_88269	2;976;200643;171549;815;909656;821
k79_52132	2;1239;186801;3085636;186803;33042;410072
k79_76128	
k79_52133	2;1297;188787;118964;183710;1298;1299
k79_88270	2;1239;909932;1843488;909930;33024;33025
k79_76129	2;1239;186801;3085636;186803;2316020;46228;471875
k79_88271	2;1239;186801;3085636;186803;1766253;39491
k79_40086	2;1239;186801;3085636;186803;2316020;33039;657313
k79_88272	
k79_52134	2;976;200643;171549;2005525;375288;823
k79_88273	2;1239;186801;3085636;186803;2316020;33039
k79_63941	2;1239;186801;3085636;186803;572511;418240;1121115
k79_40087	2;1239;186801;3085636;186803;33042;410072
k79_63942	2;1239;186801;3085636;186803;189330;39486
k79_40088	2;1239;909932;1843489;31977;39948;487173
k79_76130	2;1239;186801;3085636;186803;2569097;39488
k79_76131	
k79_63943	
k79_76132	
k79_63944	
k79_40089	2;976;200643;171549;815;816;28111
k79_15696	2;1239;186801;3085636;186803;572511;2479767
k79_76133	2;976;200643;171549;815;909656;821
k79_15697	2;976;200643;171549;2005525;375288
k79_27800	2;1239;186801;186802;216572;459786;2763056
k79_40090	2157;28890;183925;2158;2159;2172;2173
k79_52135	2157;28890;183925;2158;2159;2172;2173;420247
k79_76134	2;976
k79_76135	2;1239;526524;526525;2810280;2678885;1982626
k79_27801	2;1239;186801;186802;216572;216851;853
k79_15698	2;1239;186801;3085636;186803;189330;88431
k79_27802	2;1239;186801;3085636;186803;2316020;33039
k79_40091	2157;28890;183925;2158;2159;2172;2173;420247
k79_15699	2;976;200643;171549;2005525;375288;823
k79_27803	2;976;200643;171549;815;909656;821
k79_15700	2;976;200643;171549;815;816;817
k79_76136	2;976;200643;171549;815;909656;821
k79_52136	2;1239;186801;186802;216572;216851;853
k79_27804	2;1239;909932;1843488;909930;33024;33025
k79_15701	
k79_76137	
k79_40092	
k79_27805	
k79_52137	2;976;200643;171549;815;816;28111
k79_27806	2;1239;186801;3085636;186803;572511;418240;1121115
k79_63945	2;1239;909932;1843488;909930;33024;33025
k79_40093	2;1239;186801;186802;216572;216851;853
k79_52138	2;1239;186801;3085636;186803;33042;410072
k79_15702	2;1224;28211;356
k79_27807	2;74201;203494;48461;1647988;239934;239935
k79_15703	2;1239;91061;186826;33958;1578;1604
k79_63946	
k79_52139	2;1239;186801;3085636;186803;189330;39486
k79_40094	2;1224;28216;80840;80864;3051138;1926868
k79_15704	2;976;200643;171549;2005525;375288;823
k79_63947	2;1239;186801;3085636;186803;207244;649756
k79_40095	
k79_63948	2;1239;186801;3085636;186803;1766253;39491
k79_15705	2;976;200643;171549;815;816;28111
k79_40096	
k79_15706	
k79_88274	
k79_88275	2;74201;203494;48461;1647988;239934;239935
k79_52140	2;1239;186801;3085636;186803;207244;649756
k79_40097	2157;28890;183925;2158;2159;2172;2173
k79_76138	2;74201;203494;48461;1647988;239934;239935
k79_40098	2;1239;186801;186802;216572;216851;853;657322
k79_40099	2;1239;186801;186802;3085642;2048137;3079302
k79_76139	2;1239;186801;3085636;186803;2316020;33039
k79_40100	
k79_88276	2;976;200643;171549;815;909656;821
k79_76140	2;976;200643;171549;815;909656;821
k79_88277	2;1239;186801;3085636;186803;2569097;39488
k79_52141	2;1239;186801;3085636;186803;1766253;39491;657317
k79_40101	2;976;200643;171549;815;909656;821
k79_15707	2;1239;186801;186802;216572;216851;411483
k79_88278	
k79_76141	2157;28890;183925;2158;2159;2172;2173
k79_40102	2;976;200643;171549;171550;239759;2585118
k79_52142	2;201174;1760;85004;31953;1678;1686
k79_63949	2;976;200643;171549;815;816;817
k79_76142	2;508458;649775;649776;3029087;1434006;651822
k79_52143	
k79_40103	
k79_63950	
k79_76143	
k79_88279	2;1239;186801;3082720;186804;1870884;1496
k79_63951	2;1239;186801;186802;216572;1263;1160721
k79_52144	2;1239;186801;3085636;186803;2569097;39488
k79_88280	2;976;200643;171549;2005525;375288;823
k79_88281	
k79_40104	2;1239;186801;3085636;186803;572511;418240;1121115
k79_88282	
k79_15708	2;1239;186801;3085636;186803;189330;88431
k79_52145	2;1239;186801;3085636;186803;189330;88431
k79_63952	2;1239;186801;3085636;186803;189330;39486
k79_40105	2;1239;186801;3085636;186803;1766253;39491;657318
k79_15709	2;1239;186801;3085636;186803;572511;40520;411459
k79_52146	
k79_40106	2;1239;186801;186802;216572;216851;853
k79_15710	2;976;200643;171549;815;909656;821
k79_40107	2;1239;526524;526525;2810280;2678885;1982626
k79_40108	
k79_40109	
k79_40110	2;1239
k79_40111	2;976;200643;171549;2005525;375288;823
k79_63953	2;1239;186801;3085636;186803;572511;418240;1121115
k79_63955	2;976;200643;171549;815;816;820
k79_76144	2;1239;186801;3085636;186803;33042;410072
k79_40112	2;976;200643;171549;815;909656;376805;667015
k79_52147	2;1239;186801;3085636;186803;207244;649756;649757
k79_76145	2;74201;203494;48461;1647988;239934;239935
k79_52148	2;976;200643;171549;815;816;28111
k79_52149	2;1239;186801;3085636;186803;2569097;39488
k79_15711	2;1239;186801;3085636;186803;189330;88431
k79_40113	2;1239;186801;3085636;186803;1766253;39491;657318
k79_52150	
k79_88283	2;976;200643;171549;815;909656;821
k79_52151	2;1239;186801;3085636;186803;2316020;33039;657313
k79_52152	2;976;200643;171549;815;816;28111
k79_76146	2;1239;186801;3085636;186803;2569097;39488
k79_52153	2;1239;186801;3085636;186803;572511
k79_76147	2;1239;526524;526525;2810280;2678885;1982626
k79_15712	2;201174;1760;85004;31953;1678;1680
k79_88284	2;976;200643;171549;815;816;28111
k79_52154	2;1239;186801;3085636;186803;572511
k79_52155	
k79_88285	2;1239;186801;3085636;186803
k79_76148	2;1239;526524;526525;2810280;2678885;1982626
k79_88286	2;976;200643;171549;815;816;28111
k79_76149	
k79_3818	2;976;200643;171549;815;816;371601
k79_15713	2;976;200643;171549;815;816;291645
k79_88287	2;976;200643;171549;815;816;28111
k79_15714	
k79_76150	2;1239;186801;186802;216572;216851;853
k79_15715	
k79_88288	
k79_76151	
k79_15716	2157;28890;183925;2158;2159;2172;2173
k79_3819	2;1239;186801;186802;216572;2892396;2714355
k79_88289	2;1239;186801;3085636;186803;841
k79_88290	2;1239;186801;3085636;186803;2569097;39488
k79_76152	2;1239;186801;3085636;186803;207244;649756
k79_52156	2;976;200643;171549;815;909656;821
k79_15717	2;976;200643;171549;815;909656;357276
k79_88291	2;201174;1760;85004;31953;1678;1680
k79_52157	2;1239;186801;3085636;186803;189330;88431
k79_88292	
k79_88293	2;1239;186801;186802;216572;216851
k79_15718	2;1239;186801;3085636;186803;572511;2479767
k79_88294	2;976;200643;171549;815;909656;821
k79_15719	
k79_88295	
k79_40114	2;1239;186801;186802;3085642;1928820;3079303
k79_76153	2;1239;186801;186802;216572;216851;853;718252
k79_76154	2;1239;186801;3085636;186803;207244;649756
k79_40115	2;976;200643;171549;815;909656;821
k79_76156	2;1239;186801;186802;216572;2892396;2714355
k79_52158	2;1239;186801;186802;216572;459786;2763056
k79_40116	
k79_88296	2;976;200643;171549;815;816;28111
k79_15720	
k79_76157	2;976;200643;171549;815;909656;821
k79_52159	2;1239;186801;3085636;186803;189330;88431
k79_52160	
k79_76158	
k79_88297	2;201174;1760;85004;31953;1678;1686;1447716
k79_15721	2;1239;186801;3085636;186803;1766253;39491;515619
k79_88298	2;976;200643;171549;815;816;47678
k79_15722	2;1239;186801;186802;216572;216851
k79_52161	2;1239;526524;526525;2810280;2678885;1982626
k79_15723	
k79_52162	2;1239;91061;1385;186817
k79_40117	2;976;200643;171549;171552;2974257;28127
k79_40118	2;74201;203494;48461;1647988;239934;239935
k79_52163	2;1239;186801;3085636;186803;207244;649756
k79_15724	
k79_52164	2;976;200643;171549;815;816;28111
k79_52166	
k79_15725	
k79_40119	2;976;200643;171549;815;816;28111
k79_52167	2;1239;186801;3085636;186803;2316020;33039;657313
k79_40120	2;201174;1760;2037;2049;2529408;3059028
k79_15726	2;1239;186801;3085636;186803;1766253;39491;657318
k79_40121	2;976;200643;171549;815;909656;376805;667015
k79_88299	2;1239;186801;186802;216572;2834348;3030016
k79_88300	
k79_15727	2;1239;186801;186802;216572;216851;853
