k79_709 flag=1 multi=12.0000 len=1328	ERR011347_MEGAHIT_TaxVamb.1000
k79_72317 flag=1 multi=11.0000 len=1459	ERR011347_MEGAHIT_TaxVamb.1
k79_50327 flag=1 multi=9.0000 len=1985	ERR011347_MEGAHIT_TaxVamb.1
k79_46646 flag=1 multi=7.0000 len=1906	ERR011347_MEGAHIT_TaxVamb.1
k79_79720 flag=1 multi=9.0000 len=4247	ERR011347_MEGAHIT_TaxVamb.1
k79_42590 flag=1 multi=7.0000 len=1321	ERR011347_MEGAHIT_TaxVamb.1
k79_55580 flag=1 multi=9.0000 len=4956	ERR011347_MEGAHIT_TaxVamb.1
k79_58140 flag=1 multi=9.0000 len=1083	ERR011347_MEGAHIT_TaxVamb.1
k79_29533 flag=1 multi=12.0000 len=4822	ERR011347_MEGAHIT_TaxVamb.1
k79_9911 flag=1 multi=9.0000 len=1419	ERR011347_MEGAHIT_TaxVamb.1
k79_87412 flag=1 multi=11.0000 len=1314	ERR011347_MEGAHIT_TaxVamb.1
k79_25906 flag=1 multi=7.0000 len=1119	ERR011347_MEGAHIT_TaxVamb.1
k79_56736 flag=1 multi=12.0000 len=2539	ERR011347_MEGAHIT_TaxVamb.1
k79_26711 flag=1 multi=12.0000 len=2974	ERR011347_MEGAHIT_TaxVamb.1
k79_57581 flag=1 multi=16.0000 len=1785	ERR011347_MEGAHIT_TaxVamb.1
k79_31386 flag=1 multi=8.0000 len=2003	ERR011347_MEGAHIT_TaxVamb.1
k79_86563 flag=1 multi=10.0000 len=2179	ERR011347_MEGAHIT_TaxVamb.1
k79_68424 flag=1 multi=15.0000 len=1729	ERR011347_MEGAHIT_TaxVamb.1
k79_8819 flag=1 multi=8.0000 len=1283	ERR011347_MEGAHIT_TaxVamb.1
k79_91548 flag=1 multi=12.0000 len=3162	ERR011347_MEGAHIT_TaxVamb.1
k79_64183 flag=1 multi=9.0000 len=4358	ERR011347_MEGAHIT_TaxVamb.1
k79_72343 flag=1 multi=10.0000 len=3069	ERR011347_MEGAHIT_TaxVamb.1
k79_1121 flag=1 multi=8.0000 len=3512	ERR011347_MEGAHIT_TaxVamb.1
k79_90134 flag=1 multi=9.0000 len=1747	ERR011347_MEGAHIT_TaxVamb.1
k79_62644 flag=1 multi=7.0000 len=1507	ERR011347_MEGAHIT_TaxVamb.1
k79_93739 flag=1 multi=12.0000 len=1691	ERR011347_MEGAHIT_TaxVamb.1
k79_51833 flag=1 multi=13.0000 len=1491	ERR011347_MEGAHIT_TaxVamb.1
k79_38519 flag=1 multi=9.0000 len=1940	ERR011347_MEGAHIT_TaxVamb.1
k79_84878 flag=1 multi=8.0000 len=5154	ERR011347_MEGAHIT_TaxVamb.1
k79_63292 flag=1 multi=8.0000 len=1884	ERR011347_MEGAHIT_TaxVamb.1
k79_67706 flag=1 multi=10.0000 len=1525	ERR011347_MEGAHIT_TaxVamb.1
k79_27830 flag=1 multi=10.0000 len=1213	ERR011347_MEGAHIT_TaxVamb.1
k79_85264 flag=1 multi=9.0000 len=5817	ERR011347_MEGAHIT_TaxVamb.1
k79_26774 flag=1 multi=9.0000 len=1748	ERR011347_MEGAHIT_TaxVamb.1
k79_79045 flag=1 multi=10.0000 len=2471	ERR011347_MEGAHIT_TaxVamb.1
k79_13283 flag=1 multi=8.0000 len=1242	ERR011347_MEGAHIT_TaxVamb.1
k79_17140 flag=1 multi=9.0000 len=3612	ERR011347_MEGAHIT_TaxVamb.1
k79_82069 flag=1 multi=11.0000 len=3936	ERR011347_MEGAHIT_TaxVamb.1
k79_70696 flag=1 multi=13.0000 len=1589	ERR011347_MEGAHIT_TaxVamb.1
k79_81723 flag=1 multi=10.0000 len=1009	ERR011347_MEGAHIT_TaxVamb.1
k79_69194 flag=1 multi=11.0000 len=9251	ERR011347_MEGAHIT_TaxVamb.1
k79_89861 flag=1 multi=8.0000 len=1764	ERR011347_MEGAHIT_TaxVamb.1
k79_95739 flag=1 multi=16.0000 len=3209	ERR011347_MEGAHIT_TaxVamb.1
k79_96449 flag=1 multi=11.0000 len=1892	ERR011347_MEGAHIT_TaxVamb.1
k79_16690 flag=1 multi=11.0000 len=1467	ERR011347_MEGAHIT_TaxVamb.1
k79_96970 flag=1 multi=11.0000 len=2086	ERR011347_MEGAHIT_TaxVamb.1
k79_59043 flag=1 multi=10.0000 len=1023	ERR011347_MEGAHIT_TaxVamb.1
k79_82537 flag=1 multi=10.0000 len=4868	ERR011347_MEGAHIT_TaxVamb.1
k79_64231 flag=1 multi=8.0000 len=1242	ERR011347_MEGAHIT_TaxVamb.1
k79_45576 flag=1 multi=9.0000 len=1584	ERR011347_MEGAHIT_TaxVamb.1
k79_80051 flag=1 multi=7.0000 len=1105	ERR011347_MEGAHIT_TaxVamb.1
k79_94242 flag=1 multi=19.0000 len=43908	ERR011347_MEGAHIT_TaxVamb.1
k79_94576 flag=1 multi=10.0000 len=1050	ERR011347_MEGAHIT_TaxVamb.1
k79_43420 flag=1 multi=10.0000 len=1072	ERR011347_MEGAHIT_TaxVamb.1
k79_30216 flag=1 multi=6.0000 len=1112	ERR011347_MEGAHIT_TaxVamb.1
k79_2610 flag=1 multi=12.0000 len=1292	ERR011347_MEGAHIT_TaxVamb.1
k79_66421 flag=1 multi=9.0000 len=1740	ERR011347_MEGAHIT_TaxVamb.1
k79_25512 flag=1 multi=10.0000 len=1186	ERR011347_MEGAHIT_TaxVamb.1
k79_44406 flag=1 multi=11.0000 len=5129	ERR011347_MEGAHIT_TaxVamb.1
k79_61183 flag=1 multi=15.0000 len=2695	ERR011347_MEGAHIT_TaxVamb.1
k79_84996 flag=1 multi=11.0000 len=2235	ERR011347_MEGAHIT_TaxVamb.1
k79_43207 flag=1 multi=9.0000 len=1182	ERR011347_MEGAHIT_TaxVamb.1
k79_7913 flag=1 multi=10.0000 len=1867	ERR011347_MEGAHIT_TaxVamb.1
k79_24338 flag=1 multi=9.0000 len=3385	ERR011347_MEGAHIT_TaxVamb.1
k79_97197 flag=1 multi=10.0000 len=1817	ERR011347_MEGAHIT_TaxVamb.1
k79_6469 flag=1 multi=13.0000 len=10981	ERR011347_MEGAHIT_TaxVamb.1
k79_49437 flag=1 multi=10.0000 len=2037	ERR011347_MEGAHIT_TaxVamb.1
k79_44761 flag=1 multi=8.0000 len=1143	ERR011347_MEGAHIT_TaxVamb.1
k79_21462 flag=1 multi=8.0000 len=6270	ERR011347_MEGAHIT_TaxVamb.1
k79_33304 flag=1 multi=10.0000 len=2550	ERR011347_MEGAHIT_TaxVamb.1
k79_90321 flag=1 multi=14.0000 len=1079	ERR011347_MEGAHIT_TaxVamb.1
k79_44552 flag=1 multi=9.0000 len=1696	ERR011347_MEGAHIT_TaxVamb.1
k79_86513 flag=1 multi=13.0000 len=1648	ERR011347_MEGAHIT_TaxVamb.1
k79_17704 flag=1 multi=10.0000 len=4023	ERR011347_MEGAHIT_TaxVamb.1
k79_59134 flag=1 multi=8.0000 len=1260	ERR011347_MEGAHIT_TaxVamb.1
k79_80394 flag=1 multi=8.0000 len=1195	ERR011347_MEGAHIT_TaxVamb.1
k79_25370 flag=1 multi=9.0000 len=1565	ERR011347_MEGAHIT_TaxVamb.1
k79_68390 flag=1 multi=12.0000 len=2020	ERR011347_MEGAHIT_TaxVamb.1
k79_15179 flag=1 multi=7.0000 len=1921	ERR011347_MEGAHIT_TaxVamb.1
k79_31605 flag=1 multi=12.0000 len=1731	ERR011347_MEGAHIT_TaxVamb.1
k79_72794 flag=1 multi=10.0000 len=2152	ERR011347_MEGAHIT_TaxVamb.1
k79_89892 flag=1 multi=9.0000 len=2506	ERR011347_MEGAHIT_TaxVamb.1
k79_80142 flag=1 multi=14.0000 len=1945	ERR011347_MEGAHIT_TaxVamb.1
k79_94787 flag=1 multi=9.0000 len=1123	ERR011347_MEGAHIT_TaxVamb.1
k79_11514 flag=1 multi=11.0000 len=4719	ERR011347_MEGAHIT_TaxVamb.1
k79_95506 flag=1 multi=11.0000 len=1535	ERR011347_MEGAHIT_TaxVamb.1
k79_47765 flag=1 multi=8.0000 len=1196	ERR011347_MEGAHIT_TaxVamb.1
k79_45193 flag=1 multi=6.0000 len=1535	ERR011347_MEGAHIT_TaxVamb.1
k79_70152 flag=1 multi=13.0000 len=1565	ERR011347_MEGAHIT_TaxVamb.1
k79_90347 flag=1 multi=11.0000 len=1144	ERR011347_MEGAHIT_TaxVamb.1
k79_35474 flag=1 multi=13.0000 len=6890	ERR011347_MEGAHIT_TaxVamb.1
k79_69675 flag=1 multi=8.0000 len=1570	ERR011347_MEGAHIT_TaxVamb.1
k79_44516 flag=1 multi=11.0000 len=1255	ERR011347_MEGAHIT_TaxVamb.1
k79_16101 flag=1 multi=12.0000 len=1077	ERR011347_MEGAHIT_TaxVamb.1
k79_71472 flag=1 multi=12.0000 len=3931	ERR011347_MEGAHIT_TaxVamb.1
k79_92058 flag=1 multi=10.0000 len=3400	ERR011347_MEGAHIT_TaxVamb.1
k79_93758 flag=1 multi=14.0000 len=3230	ERR011347_MEGAHIT_TaxVamb.1
k79_85374 flag=1 multi=7.0000 len=2348	ERR011347_MEGAHIT_TaxVamb.1
k79_67050 flag=1 multi=16.0000 len=6411	ERR011347_MEGAHIT_TaxVamb.1
k79_55014 flag=1 multi=8.0000 len=3610	ERR011347_MEGAHIT_TaxVamb.1
k79_44669 flag=1 multi=12.0000 len=1181	ERR011347_MEGAHIT_TaxVamb.1
k79_68349 flag=1 multi=10.0000 len=3082	ERR011347_MEGAHIT_TaxVamb.1
k79_21193 flag=1 multi=10.0000 len=1034	ERR011347_MEGAHIT_TaxVamb.1
k79_49496 flag=1 multi=12.0000 len=10049	ERR011347_MEGAHIT_TaxVamb.1
k79_34012 flag=1 multi=10.0000 len=5783	ERR011347_MEGAHIT_TaxVamb.1
k79_58130 flag=1 multi=12.0000 len=1050	ERR011347_MEGAHIT_TaxVamb.1
k79_94661 flag=1 multi=12.0000 len=1371	ERR011347_MEGAHIT_TaxVamb.1
k79_58255 flag=1 multi=10.0000 len=1379	ERR011347_MEGAHIT_TaxVamb.1
k79_70087 flag=1 multi=21.0000 len=2494	ERR011347_MEGAHIT_TaxVamb.1
k79_52779 flag=1 multi=7.0000 len=1551	ERR011347_MEGAHIT_TaxVamb.1
k79_49050 flag=1 multi=12.0000 len=5652	ERR011347_MEGAHIT_TaxVamb.1
k79_14282 flag=1 multi=9.0000 len=3502	ERR011347_MEGAHIT_TaxVamb.1
k79_8807 flag=1 multi=9.0000 len=3971	ERR011347_MEGAHIT_TaxVamb.1
k79_75680 flag=1 multi=12.0000 len=8456	ERR011347_MEGAHIT_TaxVamb.1
k79_31873 flag=1 multi=9.0000 len=1955	ERR011347_MEGAHIT_TaxVamb.1
k79_73148 flag=1 multi=11.0000 len=1950	ERR011347_MEGAHIT_TaxVamb.1
k79_79370 flag=1 multi=10.0000 len=2677	ERR011347_MEGAHIT_TaxVamb.1
k79_78313 flag=1 multi=11.0000 len=4486	ERR011347_MEGAHIT_TaxVamb.1
k79_15371 flag=1 multi=9.0000 len=1536	ERR011347_MEGAHIT_TaxVamb.1
k79_60029 flag=1 multi=10.0000 len=1619	ERR011347_MEGAHIT_TaxVamb.1
k79_76364 flag=1 multi=11.0000 len=2228	ERR011347_MEGAHIT_TaxVamb.1
k79_82608 flag=1 multi=9.0000 len=2242	ERR011347_MEGAHIT_TaxVamb.1
k79_86965 flag=1 multi=14.0000 len=1490	ERR011347_MEGAHIT_TaxVamb.1
k79_83886 flag=1 multi=10.0000 len=1555	ERR011347_MEGAHIT_TaxVamb.1
k79_11177 flag=1 multi=9.0000 len=2084	ERR011347_MEGAHIT_TaxVamb.1
k79_38530 flag=1 multi=7.0000 len=1193	ERR011347_MEGAHIT_TaxVamb.1
k79_26691 flag=1 multi=10.0000 len=1923	ERR011347_MEGAHIT_TaxVamb.1
k79_42416 flag=1 multi=9.0000 len=1037	ERR011347_MEGAHIT_TaxVamb.1
k79_23346 flag=1 multi=8.0000 len=4907	ERR011347_MEGAHIT_TaxVamb.1
k79_76207 flag=1 multi=13.0000 len=1808	ERR011347_MEGAHIT_TaxVamb.1
k79_92402 flag=1 multi=16.0000 len=2073	ERR011347_MEGAHIT_TaxVamb.1
k79_44357 flag=1 multi=8.0000 len=2517	ERR011347_MEGAHIT_TaxVamb.1
k79_89446 flag=1 multi=10.0000 len=1076	ERR011347_MEGAHIT_TaxVamb.1
k79_75298 flag=1 multi=10.0000 len=1595	ERR011347_MEGAHIT_TaxVamb.1
k79_22906 flag=1 multi=8.0000 len=2217	ERR011347_MEGAHIT_TaxVamb.1
k79_87269 flag=1 multi=17.0000 len=19502	ERR011347_MEGAHIT_TaxVamb.1
k79_89945 flag=1 multi=7.0000 len=2160	ERR011347_MEGAHIT_TaxVamb.1
k79_30159 flag=1 multi=7.0000 len=1601	ERR011347_MEGAHIT_TaxVamb.1
k79_89500 flag=1 multi=9.0000 len=3363	ERR011347_MEGAHIT_TaxVamb.1
k79_16945 flag=1 multi=10.0000 len=3436	ERR011347_MEGAHIT_TaxVamb.1
k79_10943 flag=1 multi=11.0000 len=1407	ERR011347_MEGAHIT_TaxVamb.1
k79_72772 flag=1 multi=6.0000 len=1634	ERR011347_MEGAHIT_TaxVamb.1
k79_48586 flag=1 multi=7.0000 len=1006	ERR011347_MEGAHIT_TaxVamb.1
k79_91078 flag=1 multi=10.0000 len=1757	ERR011347_MEGAHIT_TaxVamb.1
k79_72940 flag=1 multi=9.0000 len=5542	ERR011347_MEGAHIT_TaxVamb.1
k79_32476 flag=1 multi=12.0000 len=6144	ERR011347_MEGAHIT_TaxVamb.1
k79_72338 flag=1 multi=11.0000 len=2534	ERR011347_MEGAHIT_TaxVamb.1
k79_20726 flag=1 multi=15.0000 len=7945	ERR011347_MEGAHIT_TaxVamb.1
k79_90278 flag=1 multi=9.0000 len=1910	ERR011347_MEGAHIT_TaxVamb.1
k79_5792 flag=1 multi=10.0000 len=1787	ERR011347_MEGAHIT_TaxVamb.1
k79_92491 flag=1 multi=10.0000 len=6620	ERR011347_MEGAHIT_TaxVamb.1
k79_18442 flag=1 multi=7.0000 len=1467	ERR011347_MEGAHIT_TaxVamb.1
k79_3470 flag=1 multi=10.0000 len=3195	ERR011347_MEGAHIT_TaxVamb.1
k79_27741 flag=1 multi=8.0000 len=1800	ERR011347_MEGAHIT_TaxVamb.1
k79_20138 flag=1 multi=9.0000 len=1667	ERR011347_MEGAHIT_TaxVamb.1
k79_59137 flag=1 multi=10.0000 len=3851	ERR011347_MEGAHIT_TaxVamb.1
k79_9833 flag=1 multi=11.0000 len=1325	ERR011347_MEGAHIT_TaxVamb.1
k79_15843 flag=1 multi=9.0000 len=4732	ERR011347_MEGAHIT_TaxVamb.1
k79_44547 flag=1 multi=11.0000 len=3734	ERR011347_MEGAHIT_TaxVamb.1
k79_97028 flag=1 multi=11.0000 len=2337	ERR011347_MEGAHIT_TaxVamb.1
k79_75056 flag=1 multi=25.0000 len=2349	ERR011347_MEGAHIT_TaxVamb.1
k79_76971 flag=1 multi=7.0000 len=2233	ERR011347_MEGAHIT_TaxVamb.1
k79_40973 flag=1 multi=7.0000 len=1529	ERR011347_MEGAHIT_TaxVamb.1
k79_74461 flag=1 multi=14.0000 len=1086	ERR011347_MEGAHIT_TaxVamb.1
k79_57337 flag=1 multi=9.0000 len=5149	ERR011347_MEGAHIT_TaxVamb.1
k79_36752 flag=1 multi=9.0000 len=1406	ERR011347_MEGAHIT_TaxVamb.1
k79_74558 flag=1 multi=9.0000 len=3300	ERR011347_MEGAHIT_TaxVamb.1
k79_70379 flag=1 multi=9.0000 len=3382	ERR011347_MEGAHIT_TaxVamb.1
k79_13223 flag=1 multi=10.0000 len=4085	ERR011347_MEGAHIT_TaxVamb.1
k79_59003 flag=1 multi=17.0000 len=5429	ERR011347_MEGAHIT_TaxVamb.1
k79_63612 flag=1 multi=9.0000 len=1809	ERR011347_MEGAHIT_TaxVamb.1
k79_4971 flag=1 multi=11.0000 len=3208	ERR011347_MEGAHIT_TaxVamb.1
k79_76565 flag=1 multi=7.0000 len=1356	ERR011347_MEGAHIT_TaxVamb.1
k79_56328 flag=1 multi=11.0000 len=1244	ERR011347_MEGAHIT_TaxVamb.1
k79_7233 flag=1 multi=9.0000 len=2067	ERR011347_MEGAHIT_TaxVamb.1
k79_27652 flag=1 multi=7.0000 len=1391	ERR011347_MEGAHIT_TaxVamb.1
k79_18859 flag=1 multi=9.0000 len=1509	ERR011347_MEGAHIT_TaxVamb.1
k79_32585 flag=1 multi=11.0000 len=3741	ERR011347_MEGAHIT_TaxVamb.1
k79_70959 flag=1 multi=11.0000 len=8534	ERR011347_MEGAHIT_TaxVamb.1
k79_10385 flag=1 multi=10.0000 len=3613	ERR011347_MEGAHIT_TaxVamb.1
k79_49876 flag=1 multi=8.0000 len=2828	ERR011347_MEGAHIT_TaxVamb.1
k79_37828 flag=1 multi=12.0000 len=2058	ERR011347_MEGAHIT_TaxVamb.1
k79_44294 flag=1 multi=11.0000 len=1684	ERR011347_MEGAHIT_TaxVamb.1
k79_67085 flag=1 multi=10.0000 len=1783	ERR011347_MEGAHIT_TaxVamb.1
k79_48490 flag=1 multi=10.0000 len=3944	ERR011347_MEGAHIT_TaxVamb.1
k79_57721 flag=1 multi=11.0000 len=2164	ERR011347_MEGAHIT_TaxVamb.1
k79_27750 flag=1 multi=9.0000 len=2187	ERR011347_MEGAHIT_TaxVamb.1
k79_92649 flag=1 multi=10.0000 len=3194	ERR011347_MEGAHIT_TaxVamb.1
k79_95847 flag=1 multi=11.0000 len=1238	ERR011347_MEGAHIT_TaxVamb.1
k79_27679 flag=1 multi=6.0000 len=1183	ERR011347_MEGAHIT_TaxVamb.1
k79_74264 flag=1 multi=11.0000 len=4125	ERR011347_MEGAHIT_TaxVamb.1
k79_38450 flag=1 multi=11.0000 len=4459	ERR011347_MEGAHIT_TaxVamb.1
k79_22172 flag=1 multi=11.0000 len=2362	ERR011347_MEGAHIT_TaxVamb.1
k79_64389 flag=1 multi=7.0000 len=1973	ERR011347_MEGAHIT_TaxVamb.1
k79_87716 flag=1 multi=10.0000 len=2185	ERR011347_MEGAHIT_TaxVamb.1
k79_68629 flag=1 multi=12.0000 len=1264	ERR011347_MEGAHIT_TaxVamb.1
k79_89344 flag=1 multi=8.0000 len=1324	ERR011347_MEGAHIT_TaxVamb.1
k79_88184 flag=1 multi=10.0000 len=5317	ERR011347_MEGAHIT_TaxVamb.1
k79_6959 flag=1 multi=8.0000 len=1348	ERR011347_MEGAHIT_TaxVamb.1
k79_51051 flag=1 multi=9.0000 len=2266	ERR011347_MEGAHIT_TaxVamb.1
k79_95871 flag=1 multi=26.0000 len=3416	ERR011347_MEGAHIT_TaxVamb.1
k79_81154 flag=1 multi=13.0000 len=3482	ERR011347_MEGAHIT_TaxVamb.1
k79_49512 flag=1 multi=12.0000 len=2376	ERR011347_MEGAHIT_TaxVamb.1
k79_60108 flag=1 multi=11.0000 len=4533	ERR011347_MEGAHIT_TaxVamb.1
k79_13167 flag=1 multi=10.0000 len=1693	ERR011347_MEGAHIT_TaxVamb.1
k79_17541 flag=1 multi=10.0000 len=1608	ERR011347_MEGAHIT_TaxVamb.1
k79_1245 flag=1 multi=10.0000 len=1089	ERR011347_MEGAHIT_TaxVamb.1
k79_87601 flag=1 multi=12.0000 len=4481	ERR011347_MEGAHIT_TaxVamb.1
k79_56509 flag=1 multi=10.0000 len=1798	ERR011347_MEGAHIT_TaxVamb.1
k79_37464 flag=1 multi=17.0000 len=9653	ERR011347_MEGAHIT_TaxVamb.1
k79_27459 flag=1 multi=9.0000 len=2336	ERR011347_MEGAHIT_TaxVamb.1
k79_5941 flag=1 multi=13.0000 len=1306	ERR011347_MEGAHIT_TaxVamb.1
k79_5118 flag=1 multi=10.0000 len=1582	ERR011347_MEGAHIT_TaxVamb.1
k79_75975 flag=1 multi=9.0000 len=1033	ERR011347_MEGAHIT_TaxVamb.1
k79_10195 flag=1 multi=10.0000 len=1189	ERR011347_MEGAHIT_TaxVamb.1
k79_45253 flag=1 multi=10.0000 len=2341	ERR011347_MEGAHIT_TaxVamb.1
k79_8811 flag=1 multi=8.0000 len=1610	ERR011347_MEGAHIT_TaxVamb.1
k79_34085 flag=1 multi=9.0000 len=2565	ERR011347_MEGAHIT_TaxVamb.1
k79_33567 flag=1 multi=11.0000 len=2322	ERR011347_MEGAHIT_TaxVamb.1
k79_1993 flag=1 multi=8.0000 len=1323	ERR011347_MEGAHIT_TaxVamb.1
k79_49750 flag=1 multi=11.0000 len=1021	ERR011347_MEGAHIT_TaxVamb.1
k79_64373 flag=1 multi=14.0000 len=4513	ERR011347_MEGAHIT_TaxVamb.1
k79_80842 flag=1 multi=10.0000 len=3273	ERR011347_MEGAHIT_TaxVamb.1
k79_22860 flag=1 multi=9.0000 len=1135	ERR011347_MEGAHIT_TaxVamb.1
k79_68342 flag=1 multi=9.0000 len=2895	ERR011347_MEGAHIT_TaxVamb.1
k79_80440 flag=1 multi=14.0000 len=1051	ERR011347_MEGAHIT_TaxVamb.1
k79_41845 flag=1 multi=10.0000 len=4899	ERR011347_MEGAHIT_TaxVamb.1
k79_33938 flag=1 multi=10.0000 len=1040	ERR011347_MEGAHIT_TaxVamb.1
k79_3926 flag=1 multi=13.0000 len=1448	ERR011347_MEGAHIT_TaxVamb.1
k79_96112 flag=1 multi=8.0000 len=1406	ERR011347_MEGAHIT_TaxVamb.1
k79_25670 flag=1 multi=8.0000 len=1281	ERR011347_MEGAHIT_TaxVamb.1
k79_38578 flag=1 multi=17.0000 len=7377	ERR011347_MEGAHIT_TaxVamb.1
k79_54601 flag=1 multi=12.5860 len=1318	ERR011347_MEGAHIT_TaxVamb.1
k79_89816 flag=1 multi=6.0000 len=1004	ERR011347_MEGAHIT_TaxVamb.1
k79_81025 flag=1 multi=8.0000 len=1419	ERR011347_MEGAHIT_TaxVamb.1
k79_13436 flag=1 multi=11.0000 len=3490	ERR011347_MEGAHIT_TaxVamb.1
k79_57524 flag=1 multi=9.0000 len=2261	ERR011347_MEGAHIT_TaxVamb.1
k79_56126 flag=1 multi=9.0000 len=1914	ERR011347_MEGAHIT_TaxVamb.1
k79_58011 flag=1 multi=11.0000 len=2479	ERR011347_MEGAHIT_TaxVamb.1
k79_22392 flag=1 multi=11.0000 len=2109	ERR011347_MEGAHIT_TaxVamb.1
k79_12273 flag=1 multi=11.0000 len=1172	ERR011347_MEGAHIT_TaxVamb.1
k79_70927 flag=1 multi=6.0000 len=1069	ERR011347_MEGAHIT_TaxVamb.1
k79_76359 flag=1 multi=9.0000 len=3105	ERR011347_MEGAHIT_TaxVamb.1
k79_22399 flag=1 multi=11.0000 len=2110	ERR011347_MEGAHIT_TaxVamb.1
k79_29098 flag=1 multi=9.0000 len=1701	ERR011347_MEGAHIT_TaxVamb.1
k79_67990 flag=1 multi=12.0000 len=2479	ERR011347_MEGAHIT_TaxVamb.1
k79_23055 flag=1 multi=9.0000 len=1138	ERR011347_MEGAHIT_TaxVamb.1
k79_61600 flag=1 multi=7.0000 len=1107	ERR011347_MEGAHIT_TaxVamb.1
k79_16608 flag=1 multi=12.0000 len=2184	ERR011347_MEGAHIT_TaxVamb.1
k79_12066 flag=1 multi=9.0000 len=1598	ERR011347_MEGAHIT_TaxVamb.1
k79_88029 flag=1 multi=12.0000 len=4014	ERR011347_MEGAHIT_TaxVamb.1
k79_39590 flag=1 multi=13.0000 len=6240	ERR011347_MEGAHIT_TaxVamb.1
k79_94648 flag=1 multi=10.0000 len=4418	ERR011347_MEGAHIT_TaxVamb.1
k79_78431 flag=1 multi=13.0000 len=9632	ERR011347_MEGAHIT_TaxVamb.1
k79_35852 flag=1 multi=12.0000 len=3470	ERR011347_MEGAHIT_TaxVamb.1
k79_93973 flag=1 multi=8.0000 len=2310	ERR011347_MEGAHIT_TaxVamb.1
k79_20655 flag=1 multi=10.0000 len=1710	ERR011347_MEGAHIT_TaxVamb.1
k79_26921 flag=1 multi=13.0000 len=2718	ERR011347_MEGAHIT_TaxVamb.1
k79_15588 flag=1 multi=9.0000 len=1954	ERR011347_MEGAHIT_TaxVamb.1
k79_80777 flag=1 multi=7.0000 len=2959	ERR011347_MEGAHIT_TaxVamb.1
k79_77048 flag=1 multi=10.0000 len=3481	ERR011347_MEGAHIT_TaxVamb.1
k79_21039 flag=1 multi=10.0000 len=3388	ERR011347_MEGAHIT_TaxVamb.1
k79_33456 flag=1 multi=10.0000 len=1022	ERR011347_MEGAHIT_TaxVamb.1
k79_93613 flag=1 multi=8.0000 len=1179	ERR011347_MEGAHIT_TaxVamb.1
k79_34533 flag=1 multi=11.0000 len=4621	ERR011347_MEGAHIT_TaxVamb.1
k79_26793 flag=1 multi=11.0000 len=2023	ERR011347_MEGAHIT_TaxVamb.1
k79_86026 flag=1 multi=13.0000 len=2718	ERR011347_MEGAHIT_TaxVamb.1
k79_69928 flag=1 multi=9.0000 len=1440	ERR011347_MEGAHIT_TaxVamb.1
k79_3963 flag=1 multi=7.0000 len=1114	ERR011347_MEGAHIT_TaxVamb.1
k79_51867 flag=1 multi=12.0000 len=4388	ERR011347_MEGAHIT_TaxVamb.1
k79_79008 flag=1 multi=7.0000 len=1138	ERR011347_MEGAHIT_TaxVamb.1
k79_52395 flag=1 multi=8.0000 len=1347	ERR011347_MEGAHIT_TaxVamb.1
k79_78633 flag=1 multi=9.0000 len=3675	ERR011347_MEGAHIT_TaxVamb.1
k79_95852 flag=1 multi=9.0000 len=1982	ERR011347_MEGAHIT_TaxVamb.1
k79_97083 flag=1 multi=8.0000 len=1341	ERR011347_MEGAHIT_TaxVamb.1
k79_80884 flag=1 multi=13.0000 len=3220	ERR011347_MEGAHIT_TaxVamb.1
k79_42971 flag=1 multi=10.0000 len=2483	ERR011347_MEGAHIT_TaxVamb.1
k79_66370 flag=1 multi=8.0000 len=3199	ERR011347_MEGAHIT_TaxVamb.1
k79_84885 flag=1 multi=12.0000 len=1041	ERR011347_MEGAHIT_TaxVamb.1
k79_77715 flag=1 multi=9.0000 len=2178	ERR011347_MEGAHIT_TaxVamb.1
k79_69048 flag=1 multi=9.0000 len=2009	ERR011347_MEGAHIT_TaxVamb.1
k79_63693 flag=1 multi=7.0000 len=1209	ERR011347_MEGAHIT_TaxVamb.1
k79_54258 flag=1 multi=9.0000 len=1835	ERR011347_MEGAHIT_TaxVamb.1
k79_90037 flag=1 multi=8.0000 len=1617	ERR011347_MEGAHIT_TaxVamb.1
k79_59703 flag=1 multi=7.0000 len=1202	ERR011347_MEGAHIT_TaxVamb.1
k79_51016 flag=1 multi=10.0000 len=1649	ERR011347_MEGAHIT_TaxVamb.1
k79_14884 flag=1 multi=8.0000 len=2668	ERR011347_MEGAHIT_TaxVamb.1
k79_77847 flag=1 multi=13.0000 len=4166	ERR011347_MEGAHIT_TaxVamb.1
k79_72251 flag=1 multi=9.0000 len=5711	ERR011347_MEGAHIT_TaxVamb.1
k79_93627 flag=1 multi=12.0000 len=3250	ERR011347_MEGAHIT_TaxVamb.1
k79_59204 flag=1 multi=12.0000 len=1869	ERR011347_MEGAHIT_TaxVamb.1
k79_5957 flag=1 multi=10.0000 len=1019	ERR011347_MEGAHIT_TaxVamb.1
k79_38727 flag=1 multi=8.0000 len=1660	ERR011347_MEGAHIT_TaxVamb.1
k79_61018 flag=1 multi=9.0000 len=1905	ERR011347_MEGAHIT_TaxVamb.1
k79_48204 flag=1 multi=9.0000 len=1664	ERR011347_MEGAHIT_TaxVamb.1
k79_29143 flag=1 multi=9.0000 len=8705	ERR011347_MEGAHIT_TaxVamb.1
k79_22454 flag=1 multi=11.0000 len=1634	ERR011347_MEGAHIT_TaxVamb.1
