k79_15973 flag=1 multi=6.0000 len=1009	ERR011349_MEGAHIT_TaxVamb.100
k79_27869 flag=1 multi=32.0000 len=5007	ERR011349_MEGAHIT_TaxVamb.2
k79_746 flag=1 multi=34.0000 len=1308	ERR011349_MEGAHIT_TaxVamb.2
k79_24080 flag=1 multi=28.0000 len=1462	ERR011349_MEGAHIT_TaxVamb.2
k79_32537 flag=1 multi=27.0000 len=2262	ERR011349_MEGAHIT_TaxVamb.2
k79_19197 flag=1 multi=25.0000 len=1243	ERR011349_MEGAHIT_TaxVamb.2
k79_15928 flag=1 multi=27.0000 len=4558	ERR011349_MEGAHIT_TaxVamb.2
k79_33821 flag=1 multi=29.0000 len=8304	ERR011349_MEGAHIT_TaxVamb.2
k79_21737 flag=1 multi=27.0000 len=2343	ERR011349_MEGAHIT_TaxVamb.2
k79_21392 flag=1 multi=27.0000 len=2479	ERR011349_MEGAHIT_TaxVamb.2
k79_35771 flag=1 multi=31.0000 len=4641	ERR011349_MEGAHIT_TaxVamb.2
k79_30034 flag=1 multi=25.0000 len=4419	ERR011349_MEGAHIT_TaxVamb.2
k79_35325 flag=1 multi=32.0000 len=2271	ERR011349_MEGAHIT_TaxVamb.2
k79_27782 flag=1 multi=34.0000 len=17389	ERR011349_MEGAHIT_TaxVamb.2
k79_18807 flag=1 multi=25.0000 len=1513	ERR011349_MEGAHIT_TaxVamb.2
k79_32824 flag=1 multi=31.0000 len=7706	ERR011349_MEGAHIT_TaxVamb.2
k79_11532 flag=1 multi=52.0000 len=1379	ERR011349_MEGAHIT_TaxVamb.2
k79_15783 flag=1 multi=23.1676 len=6225	ERR011349_MEGAHIT_TaxVamb.2
k79_13685 flag=1 multi=24.0000 len=5155	ERR011349_MEGAHIT_TaxVamb.2
k79_12469 flag=1 multi=31.0000 len=5337	ERR011349_MEGAHIT_TaxVamb.2
k79_18517 flag=1 multi=27.0000 len=4821	ERR011349_MEGAHIT_TaxVamb.2
k79_29252 flag=1 multi=34.8289 len=5268	ERR011349_MEGAHIT_TaxVamb.2
k79_22709 flag=1 multi=42.1758 len=3628	ERR011349_MEGAHIT_TaxVamb.2
k79_14477 flag=1 multi=28.0000 len=1427	ERR011349_MEGAHIT_TaxVamb.2
k79_15638 flag=1 multi=31.0000 len=4138	ERR011349_MEGAHIT_TaxVamb.2
k79_6940 flag=1 multi=28.0000 len=4574	ERR011349_MEGAHIT_TaxVamb.2
k79_8663 flag=1 multi=25.0000 len=2783	ERR011349_MEGAHIT_TaxVamb.2
k79_10862 flag=1 multi=25.0000 len=1452	ERR011349_MEGAHIT_TaxVamb.2
k79_6080 flag=1 multi=23.0000 len=3857	ERR011349_MEGAHIT_TaxVamb.2
k79_9827 flag=1 multi=26.0000 len=2689	ERR011349_MEGAHIT_TaxVamb.2
k79_14290 flag=1 multi=21.0000 len=2023	ERR011349_MEGAHIT_TaxVamb.2
k79_15630 flag=1 multi=34.0000 len=21039	ERR011349_MEGAHIT_TaxVamb.2
k79_10598 flag=1 multi=29.0000 len=4664	ERR011349_MEGAHIT_TaxVamb.2
k79_3202 flag=1 multi=41.0000 len=1769	ERR011349_MEGAHIT_TaxVamb.2
k79_1356 flag=1 multi=29.0000 len=2897	ERR011349_MEGAHIT_TaxVamb.2
k79_25841 flag=1 multi=29.0000 len=3922	ERR011349_MEGAHIT_TaxVamb.2
k79_9889 flag=1 multi=28.0000 len=18918	ERR011349_MEGAHIT_TaxVamb.2
k79_13892 flag=1 multi=24.0000 len=4048	ERR011349_MEGAHIT_TaxVamb.2
k79_17618 flag=1 multi=18.0000 len=1736	ERR011349_MEGAHIT_TaxVamb.2
k79_17951 flag=1 multi=23.0000 len=1333	ERR011349_MEGAHIT_TaxVamb.2
k79_27515 flag=1 multi=37.0000 len=25233	ERR011349_MEGAHIT_TaxVamb.2
k79_34367 flag=1 multi=43.0000 len=7405	ERR011349_MEGAHIT_TaxVamb.2
k79_4370 flag=1 multi=22.0000 len=1528	ERR011349_MEGAHIT_TaxVamb.2
k79_23119 flag=1 multi=27.0000 len=7317	ERR011349_MEGAHIT_TaxVamb.2
k79_27458 flag=1 multi=43.1633 len=7799	ERR011349_MEGAHIT_TaxVamb.2
k79_5591 flag=1 multi=32.0000 len=8174	ERR011349_MEGAHIT_TaxVamb.2
k79_11531 flag=1 multi=17.0000 len=3002	ERR011349_MEGAHIT_TaxVamb.2
k79_11535 flag=1 multi=29.0000 len=16343	ERR011349_MEGAHIT_TaxVamb.2
k79_28391 flag=1 multi=6.0000 len=1413	ERR011349_MEGAHIT_TaxVamb.2
k79_34593 flag=1 multi=26.0000 len=4473	ERR011349_MEGAHIT_TaxVamb.2
k79_7949 flag=1 multi=28.0000 len=4672	ERR011349_MEGAHIT_TaxVamb.2
k79_10749 flag=1 multi=29.0000 len=6886	ERR011349_MEGAHIT_TaxVamb.2
k79_8548 flag=1 multi=34.0000 len=5264	ERR011349_MEGAHIT_TaxVamb.2
k79_2125 flag=1 multi=30.0000 len=4457	ERR011349_MEGAHIT_TaxVamb.2
k79_20455 flag=1 multi=39.0000 len=2025	ERR011349_MEGAHIT_TaxVamb.2
k79_27093 flag=1 multi=40.0000 len=32374	ERR011349_MEGAHIT_TaxVamb.2
k79_23642 flag=1 multi=27.0000 len=6649	ERR011349_MEGAHIT_TaxVamb.2
k79_21027 flag=1 multi=26.0000 len=9089	ERR011349_MEGAHIT_TaxVamb.2
k79_24217 flag=1 multi=25.2638 len=1072	ERR011349_MEGAHIT_TaxVamb.2
k79_20259 flag=1 multi=44.8579 len=1831	ERR011349_MEGAHIT_TaxVamb.2
k79_36400 flag=1 multi=25.0000 len=1225	ERR011349_MEGAHIT_TaxVamb.2
k79_28609 flag=1 multi=27.0000 len=3970	ERR011349_MEGAHIT_TaxVamb.2
k79_18238 flag=1 multi=22.0000 len=3331	ERR011349_MEGAHIT_TaxVamb.2
k79_17343 flag=1 multi=28.0000 len=4378	ERR011349_MEGAHIT_TaxVamb.2
k79_26202 flag=1 multi=31.0000 len=8659	ERR011349_MEGAHIT_TaxVamb.2
k79_29752 flag=1 multi=29.0000 len=6183	ERR011349_MEGAHIT_TaxVamb.2
k79_25310 flag=0 multi=31.0000 len=9434	ERR011349_MEGAHIT_TaxVamb.2
k79_20837 flag=1 multi=27.0000 len=16304	ERR011349_MEGAHIT_TaxVamb.2
k79_28792 flag=1 multi=8.0000 len=1803	ERR011349_MEGAHIT_TaxVamb.2
k79_11496 flag=1 multi=27.0000 len=1160	ERR011349_MEGAHIT_TaxVamb.2
k79_17163 flag=1 multi=38.0000 len=3460	ERR011349_MEGAHIT_TaxVamb.2
k79_11103 flag=1 multi=40.8117 len=14100	ERR011349_MEGAHIT_TaxVamb.2
k79_2176 flag=1 multi=25.0000 len=2688	ERR011349_MEGAHIT_TaxVamb.2
k79_36223 flag=1 multi=39.0000 len=2087	ERR011349_MEGAHIT_TaxVamb.2
k79_21248 flag=1 multi=43.0000 len=1327	ERR011349_MEGAHIT_TaxVamb.2
k79_10099 flag=1 multi=30.0000 len=10080	ERR011349_MEGAHIT_TaxVamb.2
k79_17666 flag=1 multi=31.0000 len=1430	ERR011349_MEGAHIT_TaxVamb.2
k79_32186 flag=1 multi=36.3371 len=1871	ERR011349_MEGAHIT_TaxVamb.2
k79_25816 flag=1 multi=35.0000 len=8756	ERR011349_MEGAHIT_TaxVamb.2
k79_22585 flag=1 multi=26.0000 len=1903	ERR011349_MEGAHIT_TaxVamb.2
k79_17710 flag=1 multi=29.0000 len=5199	ERR011349_MEGAHIT_TaxVamb.2
k79_26722 flag=0 multi=40.9263 len=10931	ERR011349_MEGAHIT_TaxVamb.2
k79_23765 flag=1 multi=32.6623 len=5385	ERR011349_MEGAHIT_TaxVamb.2
k79_30462 flag=1 multi=39.0000 len=4737	ERR011349_MEGAHIT_TaxVamb.2
k79_13747 flag=1 multi=25.0000 len=3314	ERR011349_MEGAHIT_TaxVamb.2
k79_11064 flag=1 multi=22.0000 len=1227	ERR011349_MEGAHIT_TaxVamb.2
k79_36687 flag=1 multi=35.0000 len=4382	ERR011349_MEGAHIT_TaxVamb.2
k79_15275 flag=1 multi=31.0000 len=4054	ERR011349_MEGAHIT_TaxVamb.2
k79_8128 flag=1 multi=24.0000 len=5480	ERR011349_MEGAHIT_TaxVamb.2
k79_10208 flag=1 multi=26.0000 len=2481	ERR011349_MEGAHIT_TaxVamb.2
k79_19810 flag=1 multi=27.0000 len=2740	ERR011349_MEGAHIT_TaxVamb.2
k79_25986 flag=1 multi=38.0000 len=4275	ERR011349_MEGAHIT_TaxVamb.2
k79_34725 flag=1 multi=28.0000 len=2036	ERR011349_MEGAHIT_TaxVamb.2
k79_29642 flag=1 multi=32.0000 len=10987	ERR011349_MEGAHIT_TaxVamb.2
k79_26418 flag=1 multi=4.0000 len=1662	ERR011349_MEGAHIT_TaxVamb.30
k79_6166 flag=1 multi=7.0000 len=1651	ERR011349_MEGAHIT_TaxVamb.31
k79_19035 flag=1 multi=11.0000 len=1621	ERR011349_MEGAHIT_TaxVamb.32
k79_17971 flag=1 multi=5.0000 len=1620	ERR011349_MEGAHIT_TaxVamb.33
k79_27266 flag=1 multi=5.0000 len=1596	ERR011349_MEGAHIT_TaxVamb.34
k79_6765 flag=1 multi=4.0000 len=1554	ERR011349_MEGAHIT_TaxVamb.35
k79_13781 flag=1 multi=6.0000 len=1527	ERR011349_MEGAHIT_TaxVamb.36
k79_8877 flag=1 multi=6.0000 len=1493	ERR011349_MEGAHIT_TaxVamb.37
k79_35481 flag=1 multi=8.0000 len=1488	ERR011349_MEGAHIT_TaxVamb.38
k79_12389 flag=1 multi=6.0000 len=1475	ERR011349_MEGAHIT_TaxVamb.39
k79_14315 flag=1 multi=19.0000 len=28699	ERR011349_MEGAHIT_TaxVamb.3
k79_10650 flag=1 multi=7.0000 len=1470	ERR011349_MEGAHIT_TaxVamb.40
k79_18457 flag=1 multi=3.0000 len=1446	ERR011349_MEGAHIT_TaxVamb.41
k79_2324 flag=1 multi=6.0000 len=1441	ERR011349_MEGAHIT_TaxVamb.42
k79_5760 flag=1 multi=4.0000 len=1419	ERR011349_MEGAHIT_TaxVamb.43
k79_35113 flag=1 multi=5.0000 len=1403	ERR011349_MEGAHIT_TaxVamb.44
k79_6610 flag=1 multi=9.0000 len=1373	ERR011349_MEGAHIT_TaxVamb.45
k79_16786 flag=1 multi=4.0000 len=1127	ERR011349_MEGAHIT_TaxVamb.46
k79_5183 flag=1 multi=4.0000 len=1029	ERR011349_MEGAHIT_TaxVamb.46
k79_1275 flag=1 multi=5.0000 len=1097	ERR011349_MEGAHIT_TaxVamb.46
k79_24433 flag=1 multi=4.0000 len=1070	ERR011349_MEGAHIT_TaxVamb.46
k79_7208 flag=1 multi=3.0000 len=1087	ERR011349_MEGAHIT_TaxVamb.46
k79_3043 flag=1 multi=3.0000 len=1505	ERR011349_MEGAHIT_TaxVamb.46
k79_12719 flag=1 multi=3.0000 len=1115	ERR011349_MEGAHIT_TaxVamb.46
k79_13279 flag=1 multi=4.0000 len=1105	ERR011349_MEGAHIT_TaxVamb.46
k79_11867 flag=1 multi=4.0000 len=1055	ERR011349_MEGAHIT_TaxVamb.46
k79_25878 flag=1 multi=4.0700 len=2037	ERR011349_MEGAHIT_TaxVamb.46
k79_15467 flag=1 multi=3.0000 len=1372	ERR011349_MEGAHIT_TaxVamb.46
k79_753 flag=1 multi=3.0000 len=1022	ERR011349_MEGAHIT_TaxVamb.46
k79_400 flag=1 multi=4.0000 len=1111	ERR011349_MEGAHIT_TaxVamb.46
k79_35539 flag=1 multi=4.0000 len=1035	ERR011349_MEGAHIT_TaxVamb.46
k79_9318 flag=1 multi=3.0000 len=1006	ERR011349_MEGAHIT_TaxVamb.46
k79_21683 flag=1 multi=3.0000 len=1019	ERR011349_MEGAHIT_TaxVamb.46
k79_924 flag=1 multi=3.0000 len=1584	ERR011349_MEGAHIT_TaxVamb.46
k79_2409 flag=1 multi=4.0000 len=1223	ERR011349_MEGAHIT_TaxVamb.46
k79_7818 flag=1 multi=3.0000 len=1034	ERR011349_MEGAHIT_TaxVamb.46
k79_12943 flag=1 multi=5.0000 len=1134	ERR011349_MEGAHIT_TaxVamb.46
k79_16563 flag=1 multi=4.0000 len=1249	ERR011349_MEGAHIT_TaxVamb.46
k79_24674 flag=1 multi=3.0000 len=1360	ERR011349_MEGAHIT_TaxVamb.46
k79_25676 flag=1 multi=3.0000 len=1220	ERR011349_MEGAHIT_TaxVamb.46
k79_21038 flag=1 multi=4.0000 len=1115	ERR011349_MEGAHIT_TaxVamb.46
k79_13365 flag=1 multi=3.0000 len=1028	ERR011349_MEGAHIT_TaxVamb.46
k79_9982 flag=1 multi=4.0000 len=1025	ERR011349_MEGAHIT_TaxVamb.46
k79_3492 flag=1 multi=3.0000 len=1353	ERR011349_MEGAHIT_TaxVamb.46
k79_31864 flag=1 multi=4.0000 len=1218	ERR011349_MEGAHIT_TaxVamb.46
k79_23418 flag=1 multi=3.0000 len=1080	ERR011349_MEGAHIT_TaxVamb.46
k79_23727 flag=1 multi=9.0000 len=1854	ERR011349_MEGAHIT_TaxVamb.46
k79_4645 flag=1 multi=4.0000 len=1165	ERR011349_MEGAHIT_TaxVamb.46
k79_20160 flag=1 multi=4.0000 len=1619	ERR011349_MEGAHIT_TaxVamb.46
k79_7165 flag=1 multi=3.0000 len=1439	ERR011349_MEGAHIT_TaxVamb.46
k79_33023 flag=1 multi=4.8677 len=1591	ERR011349_MEGAHIT_TaxVamb.46
k79_13069 flag=1 multi=4.0000 len=1070	ERR011349_MEGAHIT_TaxVamb.46
k79_23627 flag=1 multi=4.0000 len=1418	ERR011349_MEGAHIT_TaxVamb.46
k79_32144 flag=1 multi=3.0000 len=1081	ERR011349_MEGAHIT_TaxVamb.46
k79_17466 flag=1 multi=3.0000 len=1023	ERR011349_MEGAHIT_TaxVamb.46
k79_25168 flag=1 multi=4.0000 len=1053	ERR011349_MEGAHIT_TaxVamb.46
k79_12552 flag=1 multi=3.0000 len=1040	ERR011349_MEGAHIT_TaxVamb.46
k79_28287 flag=1 multi=3.0000 len=1286	ERR011349_MEGAHIT_TaxVamb.46
k79_21009 flag=1 multi=3.0000 len=1417	ERR011349_MEGAHIT_TaxVamb.46
k79_10531 flag=1 multi=4.0000 len=1156	ERR011349_MEGAHIT_TaxVamb.46
k79_11778 flag=1 multi=3.0000 len=2027	ERR011349_MEGAHIT_TaxVamb.46
k79_29070 flag=1 multi=4.0000 len=1182	ERR011349_MEGAHIT_TaxVamb.46
k79_8333 flag=1 multi=4.0000 len=1216	ERR011349_MEGAHIT_TaxVamb.46
k79_21603 flag=1 multi=4.0000 len=1052	ERR011349_MEGAHIT_TaxVamb.46
k79_35456 flag=1 multi=4.0000 len=1258	ERR011349_MEGAHIT_TaxVamb.46
k79_33230 flag=1 multi=3.0000 len=1016	ERR011349_MEGAHIT_TaxVamb.46
k79_20622 flag=1 multi=3.0000 len=1132	ERR011349_MEGAHIT_TaxVamb.46
k79_19001 flag=1 multi=3.0000 len=1235	ERR011349_MEGAHIT_TaxVamb.46
k79_29661 flag=1 multi=4.0000 len=1214	ERR011349_MEGAHIT_TaxVamb.46
k79_15371 flag=1 multi=3.0000 len=1114	ERR011349_MEGAHIT_TaxVamb.46
k79_34923 flag=1 multi=4.0000 len=1507	ERR011349_MEGAHIT_TaxVamb.46
k79_27981 flag=1 multi=3.0000 len=1039	ERR011349_MEGAHIT_TaxVamb.46
k79_21969 flag=1 multi=3.0000 len=1107	ERR011349_MEGAHIT_TaxVamb.46
k79_18157 flag=1 multi=4.0000 len=1028	ERR011349_MEGAHIT_TaxVamb.46
k79_6600 flag=1 multi=4.0000 len=1084	ERR011349_MEGAHIT_TaxVamb.46
k79_1018 flag=1 multi=4.0000 len=1162	ERR011349_MEGAHIT_TaxVamb.46
k79_11259 flag=1 multi=3.0000 len=1374	ERR011349_MEGAHIT_TaxVamb.46
k79_35292 flag=1 multi=4.0000 len=1300	ERR011349_MEGAHIT_TaxVamb.46
k79_15407 flag=1 multi=7.0000 len=1370	ERR011349_MEGAHIT_TaxVamb.47
k79_33201 flag=1 multi=5.0000 len=1366	ERR011349_MEGAHIT_TaxVamb.48
k79_22286 flag=1 multi=4.0000 len=1364	ERR011349_MEGAHIT_TaxVamb.49
k79_34449 flag=1 multi=4.0357 len=1733	ERR011349_MEGAHIT_TaxVamb.4
k79_7798 flag=1 multi=6.0000 len=1552	ERR011349_MEGAHIT_TaxVamb.4
k79_14010 flag=1 multi=6.0000 len=1363	ERR011349_MEGAHIT_TaxVamb.4
k79_4709 flag=1 multi=6.0000 len=1183	ERR011349_MEGAHIT_TaxVamb.4
k79_30566 flag=1 multi=5.0000 len=1053	ERR011349_MEGAHIT_TaxVamb.4
k79_11529 flag=1 multi=5.0000 len=1212	ERR011349_MEGAHIT_TaxVamb.4
k79_26976 flag=1 multi=6.0000 len=2180	ERR011349_MEGAHIT_TaxVamb.4
k79_26739 flag=1 multi=7.0000 len=4456	ERR011349_MEGAHIT_TaxVamb.4
k79_31966 flag=1 multi=6.0000 len=1485	ERR011349_MEGAHIT_TaxVamb.4
k79_11083 flag=1 multi=5.0000 len=1397	ERR011349_MEGAHIT_TaxVamb.4
k79_24230 flag=1 multi=5.0000 len=1013	ERR011349_MEGAHIT_TaxVamb.4
k79_26363 flag=1 multi=6.0000 len=1870	ERR011349_MEGAHIT_TaxVamb.4
k79_25398 flag=1 multi=6.0000 len=1247	ERR011349_MEGAHIT_TaxVamb.4
k79_3217 flag=1 multi=6.0000 len=1397	ERR011349_MEGAHIT_TaxVamb.4
k79_35954 flag=1 multi=6.0000 len=1612	ERR011349_MEGAHIT_TaxVamb.4
k79_1679 flag=1 multi=8.0000 len=1638	ERR011349_MEGAHIT_TaxVamb.4
k79_2347 flag=1 multi=6.0000 len=1578	ERR011349_MEGAHIT_TaxVamb.4
k79_8289 flag=1 multi=7.0000 len=2134	ERR011349_MEGAHIT_TaxVamb.4
k79_34971 flag=1 multi=9.0000 len=2379	ERR011349_MEGAHIT_TaxVamb.4
k79_10920 flag=1 multi=7.0000 len=1050	ERR011349_MEGAHIT_TaxVamb.4
k79_6443 flag=1 multi=7.0000 len=1943	ERR011349_MEGAHIT_TaxVamb.4
k79_34154 flag=1 multi=6.0000 len=1490	ERR011349_MEGAHIT_TaxVamb.4
k79_4332 flag=1 multi=6.0000 len=6231	ERR011349_MEGAHIT_TaxVamb.4
k79_34675 flag=1 multi=5.0000 len=1889	ERR011349_MEGAHIT_TaxVamb.4
k79_2209 flag=1 multi=7.0000 len=1400	ERR011349_MEGAHIT_TaxVamb.4
k79_16151 flag=1 multi=5.0000 len=1260	ERR011349_MEGAHIT_TaxVamb.4
k79_21611 flag=1 multi=7.3166 len=6159	ERR011349_MEGAHIT_TaxVamb.4
k79_17918 flag=1 multi=6.0000 len=1259	ERR011349_MEGAHIT_TaxVamb.4
k79_8903 flag=1 multi=5.0000 len=1277	ERR011349_MEGAHIT_TaxVamb.4
k79_11108 flag=1 multi=7.0000 len=1413	ERR011349_MEGAHIT_TaxVamb.4
k79_32799 flag=1 multi=5.0000 len=1212	ERR011349_MEGAHIT_TaxVamb.4
k79_33820 flag=1 multi=6.0000 len=1354	ERR011349_MEGAHIT_TaxVamb.4
k79_24103 flag=1 multi=6.0000 len=1019	ERR011349_MEGAHIT_TaxVamb.4
k79_16529 flag=1 multi=5.0000 len=1056	ERR011349_MEGAHIT_TaxVamb.4
k79_7853 flag=1 multi=12.0000 len=2606	ERR011349_MEGAHIT_TaxVamb.4
k79_35766 flag=1 multi=8.0000 len=1240	ERR011349_MEGAHIT_TaxVamb.4
k79_22573 flag=1 multi=5.0000 len=1024	ERR011349_MEGAHIT_TaxVamb.4
k79_22988 flag=1 multi=4.0000 len=1307	ERR011349_MEGAHIT_TaxVamb.4
k79_15967 flag=1 multi=7.0000 len=1544	ERR011349_MEGAHIT_TaxVamb.4
k79_7199 flag=1 multi=7.0000 len=1230	ERR011349_MEGAHIT_TaxVamb.4
k79_10829 flag=1 multi=6.0000 len=1192	ERR011349_MEGAHIT_TaxVamb.4
k79_10218 flag=1 multi=6.0000 len=1176	ERR011349_MEGAHIT_TaxVamb.4
k79_23668 flag=1 multi=7.0000 len=1668	ERR011349_MEGAHIT_TaxVamb.4
k79_25250 flag=1 multi=5.0000 len=3458	ERR011349_MEGAHIT_TaxVamb.4
k79_33213 flag=1 multi=5.0000 len=1164	ERR011349_MEGAHIT_TaxVamb.4
k79_24004 flag=1 multi=5.0000 len=1566	ERR011349_MEGAHIT_TaxVamb.4
k79_9232 flag=1 multi=6.0000 len=1155	ERR011349_MEGAHIT_TaxVamb.4
k79_5920 flag=1 multi=5.0000 len=1466	ERR011349_MEGAHIT_TaxVamb.4
k79_18933 flag=1 multi=5.0000 len=1209	ERR011349_MEGAHIT_TaxVamb.4
k79_32275 flag=1 multi=6.0000 len=1371	ERR011349_MEGAHIT_TaxVamb.4
k79_5901 flag=1 multi=5.0000 len=1588	ERR011349_MEGAHIT_TaxVamb.4
k79_9048 flag=1 multi=5.0000 len=2190	ERR011349_MEGAHIT_TaxVamb.4
k79_5368 flag=1 multi=8.0000 len=1593	ERR011349_MEGAHIT_TaxVamb.4
k79_13302 flag=1 multi=6.0000 len=2098	ERR011349_MEGAHIT_TaxVamb.4
k79_31542 flag=1 multi=6.0000 len=2377	ERR011349_MEGAHIT_TaxVamb.4
k79_8578 flag=1 multi=6.0000 len=1544	ERR011349_MEGAHIT_TaxVamb.4
k79_23676 flag=1 multi=3.5300 len=1479	ERR011349_MEGAHIT_TaxVamb.4
k79_25518 flag=1 multi=6.0000 len=1559	ERR011349_MEGAHIT_TaxVamb.4
k79_12566 flag=1 multi=4.0000 len=1695	ERR011349_MEGAHIT_TaxVamb.4
k79_7739 flag=1 multi=5.0000 len=1639	ERR011349_MEGAHIT_TaxVamb.4
k79_9109 flag=1 multi=6.0000 len=3534	ERR011349_MEGAHIT_TaxVamb.4
k79_22703 flag=1 multi=7.0000 len=1122	ERR011349_MEGAHIT_TaxVamb.4
k79_30745 flag=1 multi=6.0000 len=1219	ERR011349_MEGAHIT_TaxVamb.4
k79_9534 flag=1 multi=6.0000 len=2587	ERR011349_MEGAHIT_TaxVamb.4
k79_27817 flag=1 multi=5.0000 len=1248	ERR011349_MEGAHIT_TaxVamb.4
k79_9511 flag=1 multi=7.0000 len=3518	ERR011349_MEGAHIT_TaxVamb.4
k79_1952 flag=1 multi=5.0000 len=2115	ERR011349_MEGAHIT_TaxVamb.4
k79_3937 flag=1 multi=6.0000 len=1942	ERR011349_MEGAHIT_TaxVamb.4
k79_2977 flag=1 multi=5.0000 len=1315	ERR011349_MEGAHIT_TaxVamb.4
k79_33888 flag=1 multi=6.0000 len=1540	ERR011349_MEGAHIT_TaxVamb.4
k79_32532 flag=1 multi=6.0000 len=1299	ERR011349_MEGAHIT_TaxVamb.4
k79_35235 flag=1 multi=6.0000 len=2114	ERR011349_MEGAHIT_TaxVamb.4
k79_11004 flag=1 multi=6.0000 len=1841	ERR011349_MEGAHIT_TaxVamb.4
k79_28268 flag=1 multi=7.0000 len=2571	ERR011349_MEGAHIT_TaxVamb.4
k79_12257 flag=1 multi=7.0000 len=1051	ERR011349_MEGAHIT_TaxVamb.4
k79_32935 flag=1 multi=5.0000 len=1008	ERR011349_MEGAHIT_TaxVamb.4
k79_32046 flag=1 multi=7.0000 len=1256	ERR011349_MEGAHIT_TaxVamb.4
k79_35634 flag=1 multi=6.0000 len=1434	ERR011349_MEGAHIT_TaxVamb.4
k79_31072 flag=1 multi=7.0000 len=1442	ERR011349_MEGAHIT_TaxVamb.4
k79_4766 flag=1 multi=6.0000 len=2150	ERR011349_MEGAHIT_TaxVamb.4
k79_342 flag=1 multi=6.0000 len=1426	ERR011349_MEGAHIT_TaxVamb.4
k79_17939 flag=1 multi=6.0000 len=1513	ERR011349_MEGAHIT_TaxVamb.4
k79_28033 flag=1 multi=5.0000 len=1690	ERR011349_MEGAHIT_TaxVamb.4
k79_8113 flag=1 multi=7.0000 len=2523	ERR011349_MEGAHIT_TaxVamb.4
k79_28018 flag=1 multi=7.0000 len=1337	ERR011349_MEGAHIT_TaxVamb.4
k79_20577 flag=1 multi=6.0000 len=1138	ERR011349_MEGAHIT_TaxVamb.4
k79_22694 flag=1 multi=5.0000 len=1101	ERR011349_MEGAHIT_TaxVamb.4
k79_13883 flag=1 multi=6.0000 len=1654	ERR011349_MEGAHIT_TaxVamb.4
k79_8204 flag=1 multi=6.0000 len=2053	ERR011349_MEGAHIT_TaxVamb.4
k79_5463 flag=1 multi=5.0000 len=1083	ERR011349_MEGAHIT_TaxVamb.4
k79_8537 flag=1 multi=5.0000 len=1111	ERR011349_MEGAHIT_TaxVamb.4
k79_10324 flag=1 multi=4.0000 len=1184	ERR011349_MEGAHIT_TaxVamb.4
k79_22872 flag=1 multi=6.0000 len=2160	ERR011349_MEGAHIT_TaxVamb.4
k79_8046 flag=1 multi=17.0000 len=1363	ERR011349_MEGAHIT_TaxVamb.4
k79_11324 flag=1 multi=6.0000 len=2041	ERR011349_MEGAHIT_TaxVamb.4
k79_28807 flag=1 multi=4.0000 len=1080	ERR011349_MEGAHIT_TaxVamb.4
k79_6473 flag=1 multi=7.0000 len=3386	ERR011349_MEGAHIT_TaxVamb.4
k79_33781 flag=1 multi=4.0000 len=1229	ERR011349_MEGAHIT_TaxVamb.4
k79_29037 flag=1 multi=6.0000 len=1390	ERR011349_MEGAHIT_TaxVamb.4
k79_6865 flag=1 multi=7.0000 len=2013	ERR011349_MEGAHIT_TaxVamb.4
k79_24488 flag=1 multi=6.0000 len=2568	ERR011349_MEGAHIT_TaxVamb.4
k79_22743 flag=1 multi=7.0000 len=1645	ERR011349_MEGAHIT_TaxVamb.4
k79_10646 flag=1 multi=6.0000 len=1223	ERR011349_MEGAHIT_TaxVamb.4
k79_15493 flag=1 multi=6.0000 len=1866	ERR011349_MEGAHIT_TaxVamb.4
k79_3268 flag=1 multi=6.0000 len=1823	ERR011349_MEGAHIT_TaxVamb.4
k79_17328 flag=1 multi=19.0000 len=1718	ERR011349_MEGAHIT_TaxVamb.4
k79_16939 flag=1 multi=5.0000 len=2525	ERR011349_MEGAHIT_TaxVamb.4
k79_2842 flag=1 multi=7.0000 len=1200	ERR011349_MEGAHIT_TaxVamb.4
k79_5072 flag=1 multi=6.0000 len=1690	ERR011349_MEGAHIT_TaxVamb.4
k79_2260 flag=1 multi=5.0000 len=1040	ERR011349_MEGAHIT_TaxVamb.4
k79_1962 flag=1 multi=4.0000 len=1439	ERR011349_MEGAHIT_TaxVamb.4
k79_23394 flag=1 multi=6.0000 len=1195	ERR011349_MEGAHIT_TaxVamb.4
k79_7122 flag=1 multi=7.0000 len=2060	ERR011349_MEGAHIT_TaxVamb.4
k79_31782 flag=1 multi=7.0000 len=2416	ERR011349_MEGAHIT_TaxVamb.4
k79_9328 flag=1 multi=7.0000 len=1432	ERR011349_MEGAHIT_TaxVamb.4
k79_19768 flag=1 multi=5.0000 len=1586	ERR011349_MEGAHIT_TaxVamb.4
k79_36236 flag=1 multi=6.0000 len=2108	ERR011349_MEGAHIT_TaxVamb.4
k79_7010 flag=1 multi=7.0000 len=1079	ERR011349_MEGAHIT_TaxVamb.4
k79_31441 flag=1 multi=6.0714 len=1087	ERR011349_MEGAHIT_TaxVamb.4
k79_12496 flag=1 multi=6.0000 len=1020	ERR011349_MEGAHIT_TaxVamb.4
k79_23633 flag=1 multi=4.0000 len=1381	ERR011349_MEGAHIT_TaxVamb.4
k79_14380 flag=1 multi=6.0000 len=1107	ERR011349_MEGAHIT_TaxVamb.4
