k79_28844 flag=1 multi=4.0000 len=1696	ERR011348_MEGAHIT_TaxVamb.1000
k79_84493 flag=1 multi=5.0000 len=1094	ERR011348_MEGAHIT_TaxVamb.195
k79_2133 flag=0 multi=6.4633 len=2028	ERR011348_MEGAHIT_TaxVamb.195
k79_23443 flag=1 multi=5.9781 len=12877	ERR011348_MEGAHIT_TaxVamb.195
k79_14888 flag=1 multi=5.0000 len=4466	ERR011348_MEGAHIT_TaxVamb.195
k79_30062 flag=0 multi=3.9873 len=4805	ERR011348_MEGAHIT_TaxVamb.195
k79_20410 flag=1 multi=6.0000 len=4077	ERR011348_MEGAHIT_TaxVamb.195
k79_62774 flag=1 multi=4.0000 len=4127	ERR011348_MEGAHIT_TaxVamb.195
k79_13266 flag=1 multi=5.0000 len=1407	ERR011348_MEGAHIT_TaxVamb.195
k79_8171 flag=0 multi=3.8685 len=1920	ERR011348_MEGAHIT_TaxVamb.195
k79_33660 flag=0 multi=5.9767 len=4375	ERR011348_MEGAHIT_TaxVamb.195
k79_93987 flag=1 multi=6.4096 len=4947	ERR011348_MEGAHIT_TaxVamb.195
k79_45812 flag=1 multi=4.0000 len=1584	ERR011348_MEGAHIT_TaxVamb.195
k79_66002 flag=1 multi=5.9933 len=2326	ERR011348_MEGAHIT_TaxVamb.195
k79_7309 flag=1 multi=4.9697 len=2718	ERR011348_MEGAHIT_TaxVamb.195
k79_14973 flag=1 multi=5.0000 len=2341	ERR011348_MEGAHIT_TaxVamb.195
k79_66174 flag=1 multi=1.6380 len=1090	ERR011348_MEGAHIT_TaxVamb.196
k79_86259 flag=1 multi=8.0000 len=6294	ERR011348_MEGAHIT_TaxVamb.196
k79_6308 flag=0 multi=3.6133 len=1610	ERR011348_MEGAHIT_TaxVamb.196
k79_96394 flag=3 multi=12.0037 len=3331	ERR011348_MEGAHIT_TaxVamb.196
k79_3918 flag=0 multi=9.9577 len=12050	ERR011348_MEGAHIT_TaxVamb.196
k79_83938 flag=1 multi=7.0000 len=5753	ERR011348_MEGAHIT_TaxVamb.197
k79_9491 flag=0 multi=4.9893 len=7527	ERR011348_MEGAHIT_TaxVamb.197
k79_58028 flag=1 multi=7.0000 len=1664	ERR011348_MEGAHIT_TaxVamb.197
k79_14623 flag=1 multi=7.0000 len=6153	ERR011348_MEGAHIT_TaxVamb.197
k79_53193 flag=1 multi=8.0000 len=3840	ERR011348_MEGAHIT_TaxVamb.197
k79_82542 flag=1 multi=6.3718 len=10582	ERR011348_MEGAHIT_TaxVamb.197
k79_10201 flag=1 multi=5.0000 len=6173	ERR011348_MEGAHIT_TaxVamb.197
k79_12019 flag=1 multi=6.0000 len=2508	ERR011348_MEGAHIT_TaxVamb.197
k79_28139 flag=1 multi=5.0000 len=2968	ERR011348_MEGAHIT_TaxVamb.197
k79_64438 flag=1 multi=6.0000 len=4123	ERR011348_MEGAHIT_TaxVamb.197
k79_16412 flag=1 multi=6.0000 len=1956	ERR011348_MEGAHIT_TaxVamb.198
k79_25173 flag=1 multi=7.0000 len=1935	ERR011348_MEGAHIT_TaxVamb.198
k79_73227 flag=1 multi=5.4057 len=10327	ERR011348_MEGAHIT_TaxVamb.198
k79_85433 flag=1 multi=6.0000 len=6763	ERR011348_MEGAHIT_TaxVamb.198
k79_96152 flag=1 multi=5.0000 len=5384	ERR011348_MEGAHIT_TaxVamb.198
k79_67478 flag=1 multi=5.0000 len=5251	ERR011348_MEGAHIT_TaxVamb.198
k79_26727 flag=1 multi=9.0589 len=10151	ERR011348_MEGAHIT_TaxVamb.199
k79_12818 flag=1 multi=10.0000 len=2922	ERR011348_MEGAHIT_TaxVamb.199
k79_47030 flag=1 multi=11.0000 len=6428	ERR011348_MEGAHIT_TaxVamb.199
k79_61331 flag=1 multi=7.8503 len=1014	ERR011348_MEGAHIT_TaxVamb.199
k79_76635 flag=1 multi=9.9760 len=7969	ERR011348_MEGAHIT_TaxVamb.199
k79_85212 flag=1 multi=10.0000 len=1862	ERR011348_MEGAHIT_TaxVamb.199
k79_59270 flag=0 multi=5.2101 len=1212	ERR011348_MEGAHIT_TaxVamb.199
k79_14362 flag=1 multi=10.0000 len=3053	ERR011348_MEGAHIT_TaxVamb.199
k79_51104 flag=1 multi=7.4124 len=2378	ERR011348_MEGAHIT_TaxVamb.199
k79_58395 flag=0 multi=10.7448 len=1176	ERR011348_MEGAHIT_TaxVamb.199
k79_38521 flag=0 multi=18.7799 len=5803	ERR011348_MEGAHIT_TaxVamb.199
k79_13226 flag=0 multi=21.9866 len=20208	ERR011348_MEGAHIT_TaxVamb.199
k79_65970 flag=1 multi=18.9413 len=7744	ERR011348_MEGAHIT_TaxVamb.19
k79_57153 flag=0 multi=14.5635 len=18008	ERR011348_MEGAHIT_TaxVamb.19
k79_17405 flag=0 multi=10.9769 len=8754	ERR011348_MEGAHIT_TaxVamb.19
k79_51666 flag=1 multi=19.0000 len=14859	ERR011348_MEGAHIT_TaxVamb.19
k79_79277 flag=1 multi=9.0000 len=5089	ERR011348_MEGAHIT_TaxVamb.19
k79_16030 flag=1 multi=15.0000 len=10629	ERR011348_MEGAHIT_TaxVamb.1
k79_86061 flag=1 multi=13.0000 len=20223	ERR011348_MEGAHIT_TaxVamb.1
k79_23896 flag=1 multi=22.0000 len=8237	ERR011348_MEGAHIT_TaxVamb.1
k79_15087 flag=0 multi=8.9847 len=10534	ERR011348_MEGAHIT_TaxVamb.1
k79_85345 flag=0 multi=8.9873 len=12662	ERR011348_MEGAHIT_TaxVamb.1
k79_92334 flag=1 multi=18.0000 len=17384	ERR011348_MEGAHIT_TaxVamb.1
k79_35997 flag=1 multi=11.0000 len=6454	ERR011348_MEGAHIT_TaxVamb.1
k79_81856 flag=1 multi=16.0000 len=2092	ERR011348_MEGAHIT_TaxVamb.1
k79_37173 flag=1 multi=11.0000 len=5811	ERR011348_MEGAHIT_TaxVamb.1
k79_13181 flag=0 multi=10.0000 len=9999	ERR011348_MEGAHIT_TaxVamb.1
k79_15889 flag=0 multi=15.9775 len=13410	ERR011348_MEGAHIT_TaxVamb.1
k79_81113 flag=0 multi=8.8323 len=1015	ERR011348_MEGAHIT_TaxVamb.1
k79_18584 flag=0 multi=15.8817 len=20251	ERR011348_MEGAHIT_TaxVamb.1
k79_53810 flag=1 multi=13.8306 len=76787	ERR011348_MEGAHIT_TaxVamb.1
k79_16372 flag=0 multi=15.0000 len=9228	ERR011348_MEGAHIT_TaxVamb.1
k79_23507 flag=1 multi=15.0000 len=8146	ERR011348_MEGAHIT_TaxVamb.1
k79_71314 flag=1 multi=16.9987 len=12655	ERR011348_MEGAHIT_TaxVamb.1
k79_87630 flag=0 multi=14.9303 len=7657	ERR011348_MEGAHIT_TaxVamb.1
k79_36036 flag=1 multi=8.9615 len=4238	ERR011348_MEGAHIT_TaxVamb.1
k79_9110 flag=1 multi=11.0000 len=10418	ERR011348_MEGAHIT_TaxVamb.1
k79_73195 flag=0 multi=15.3700 len=29494	ERR011348_MEGAHIT_TaxVamb.1
k79_41773 flag=0 multi=13.9927 len=35522	ERR011348_MEGAHIT_TaxVamb.1
k79_12813 flag=0 multi=15.0000 len=17893	ERR011348_MEGAHIT_TaxVamb.1
k79_58385 flag=0 multi=19.3997 len=1375	ERR011348_MEGAHIT_TaxVamb.1
k79_15084 flag=1 multi=17.9194 len=4717	ERR011348_MEGAHIT_TaxVamb.1
k79_81476 flag=1 multi=11.9998 len=44801	ERR011348_MEGAHIT_TaxVamb.1
k79_83 flag=0 multi=19.6171 len=14207	ERR011348_MEGAHIT_TaxVamb.1
k79_14996 flag=0 multi=14.1827 len=1929	ERR011348_MEGAHIT_TaxVamb.1
k79_79045 flag=1 multi=8.0000 len=1387	ERR011348_MEGAHIT_TaxVamb.1
k79_13472 flag=0 multi=9.8256 len=1094	ERR011348_MEGAHIT_TaxVamb.1
k79_78151 flag=1 multi=16.0000 len=7738	ERR011348_MEGAHIT_TaxVamb.1
k79_11659 flag=1 multi=15.9719 len=10741	ERR011348_MEGAHIT_TaxVamb.1
k79_50674 flag=1 multi=12.0000 len=30577	ERR011348_MEGAHIT_TaxVamb.1
k79_92635 flag=0 multi=12.6316 len=1382	ERR011348_MEGAHIT_TaxVamb.1
k79_24304 flag=1 multi=20.5924 len=57022	ERR011348_MEGAHIT_TaxVamb.1
k79_87300 flag=1 multi=18.9898 len=31998	ERR011348_MEGAHIT_TaxVamb.1
k79_79976 flag=1 multi=13.0000 len=24075	ERR011348_MEGAHIT_TaxVamb.1
k79_52410 flag=1 multi=10.0000 len=3367	ERR011348_MEGAHIT_TaxVamb.1
k79_72597 flag=1 multi=13.0000 len=31216	ERR011348_MEGAHIT_TaxVamb.1
k79_57074 flag=1 multi=16.7602 len=26821	ERR011348_MEGAHIT_TaxVamb.1
k79_73792 flag=0 multi=15.9160 len=20792	ERR011348_MEGAHIT_TaxVamb.1
k79_81048 flag=1 multi=19.0000 len=13927	ERR011348_MEGAHIT_TaxVamb.1
k79_15497 flag=1 multi=11.0000 len=6795	ERR011348_MEGAHIT_TaxVamb.1
k79_94517 flag=1 multi=15.0000 len=5466	ERR011348_MEGAHIT_TaxVamb.1
k79_15554 flag=0 multi=14.9824 len=15972	ERR011348_MEGAHIT_TaxVamb.1
k79_11899 flag=0 multi=15.9564 len=27631	ERR011348_MEGAHIT_TaxVamb.1
k79_20458 flag=1 multi=15.0000 len=54289	ERR011348_MEGAHIT_TaxVamb.1
k79_72465 flag=1 multi=32.0374 len=1389	ERR011348_MEGAHIT_TaxVamb.1
k79_87735 flag=1 multi=17.0000 len=14127	ERR011348_MEGAHIT_TaxVamb.1
k79_29185 flag=0 multi=4.1855 len=1454	ERR011348_MEGAHIT_TaxVamb.1
k79_31333 flag=1 multi=19.2794 len=15279	ERR011348_MEGAHIT_TaxVamb.1
k79_91604 flag=0 multi=15.9834 len=20023	ERR011348_MEGAHIT_TaxVamb.1
k79_13813 flag=1 multi=13.0000 len=14554	ERR011348_MEGAHIT_TaxVamb.1
k79_90090 flag=1 multi=19.0000 len=47712	ERR011348_MEGAHIT_TaxVamb.1
k79_26204 flag=0 multi=18.0000 len=23076	ERR011348_MEGAHIT_TaxVamb.1
k79_5702 flag=1 multi=18.9058 len=67652	ERR011348_MEGAHIT_TaxVamb.1
k79_21226 flag=1 multi=21.0000 len=15193	ERR011348_MEGAHIT_TaxVamb.1
k79_30868 flag=0 multi=13.8973 len=2610	ERR011348_MEGAHIT_TaxVamb.1
k79_77793 flag=1 multi=13.9615 len=11661	ERR011348_MEGAHIT_TaxVamb.1
k79_24501 flag=1 multi=19.7186 len=31719	ERR011348_MEGAHIT_TaxVamb.1
k79_14446 flag=1 multi=18.6147 len=8441	ERR011348_MEGAHIT_TaxVamb.1
k79_53851 flag=1 multi=14.0000 len=21846	ERR011348_MEGAHIT_TaxVamb.1
k79_62867 flag=0 multi=19.1704 len=127486	ERR011348_MEGAHIT_TaxVamb.1
k79_30417 flag=1 multi=19.0000 len=9432	ERR011348_MEGAHIT_TaxVamb.1
k79_22421 flag=1 multi=6.0000 len=2855	ERR011348_MEGAHIT_TaxVamb.1
k79_61966 flag=0 multi=18.9922 len=9306	ERR011348_MEGAHIT_TaxVamb.1
k79_28896 flag=1 multi=7.5556 len=11046	ERR011348_MEGAHIT_TaxVamb.1
k79_9644 flag=0 multi=17.8743 len=14146	ERR011348_MEGAHIT_TaxVamb.1
k79_52025 flag=1 multi=11.0000 len=4797	ERR011348_MEGAHIT_TaxVamb.1
k79_30205 flag=1 multi=19.0000 len=62511	ERR011348_MEGAHIT_TaxVamb.1
k79_46757 flag=0 multi=18.7666 len=6455	ERR011348_MEGAHIT_TaxVamb.1
k79_4182 flag=0 multi=12.9891 len=22019	ERR011348_MEGAHIT_TaxVamb.1
k79_8432 flag=0 multi=16.0000 len=6165	ERR011348_MEGAHIT_TaxVamb.1
k79_15283 flag=1 multi=12.0000 len=9321	ERR011348_MEGAHIT_TaxVamb.1
k79_12561 flag=1 multi=17.3042 len=10144	ERR011348_MEGAHIT_TaxVamb.1
k79_18718 flag=1 multi=19.8830 len=31899	ERR011348_MEGAHIT_TaxVamb.1
k79_92736 flag=0 multi=13.9878 len=21451	ERR011348_MEGAHIT_TaxVamb.1
k79_31536 flag=1 multi=10.0000 len=11999	ERR011348_MEGAHIT_TaxVamb.1
k79_93240 flag=0 multi=16.9929 len=90790	ERR011348_MEGAHIT_TaxVamb.1
k79_9857 flag=0 multi=18.8867 len=3257	ERR011348_MEGAHIT_TaxVamb.1
k79_4075 flag=1 multi=13.0000 len=21599	ERR011348_MEGAHIT_TaxVamb.1
k79_78087 flag=1 multi=19.0000 len=4993	ERR011348_MEGAHIT_TaxVamb.1
k79_8719 flag=0 multi=18.0000 len=21700	ERR011348_MEGAHIT_TaxVamb.1
k79_73378 flag=0 multi=17.9263 len=9306	ERR011348_MEGAHIT_TaxVamb.1
k79_1195 flag=1 multi=16.0000 len=72951	ERR011348_MEGAHIT_TaxVamb.1
k79_22509 flag=1 multi=11.4616 len=16841	ERR011348_MEGAHIT_TaxVamb.1
k79_4263 flag=0 multi=10.9749 len=12413	ERR011348_MEGAHIT_TaxVamb.1
k79_18690 flag=1 multi=13.0000 len=16797	ERR011348_MEGAHIT_TaxVamb.1
k79_89599 flag=1 multi=17.9879 len=28278	ERR011348_MEGAHIT_TaxVamb.1
k79_77821 flag=1 multi=8.6834 len=30527	ERR011348_MEGAHIT_TaxVamb.1
k79_8404 flag=1 multi=12.0000 len=5231	ERR011348_MEGAHIT_TaxVamb.1
k79_57671 flag=1 multi=18.0000 len=20563	ERR011348_MEGAHIT_TaxVamb.1
k79_95111 flag=0 multi=13.9701 len=8775	ERR011348_MEGAHIT_TaxVamb.1
k79_43393 flag=1 multi=15.0000 len=18648	ERR011348_MEGAHIT_TaxVamb.1
k79_79452 flag=0 multi=17.9793 len=16527	ERR011348_MEGAHIT_TaxVamb.1
k79_1420 flag=1 multi=21.9284 len=5650	ERR011348_MEGAHIT_TaxVamb.1
k79_3825 flag=0 multi=18.0880 len=16053	ERR011348_MEGAHIT_TaxVamb.1
k79_24329 flag=1 multi=16.9876 len=25810	ERR011348_MEGAHIT_TaxVamb.1
k79_83751 flag=1 multi=10.0000 len=9355	ERR011348_MEGAHIT_TaxVamb.1
k79_25437 flag=0 multi=15.6982 len=1073	ERR011348_MEGAHIT_TaxVamb.1
k79_76501 flag=1 multi=14.0000 len=5288	ERR011348_MEGAHIT_TaxVamb.1
k79_34941 flag=1 multi=11.0000 len=11137	ERR011348_MEGAHIT_TaxVamb.1
k79_25646 flag=0 multi=18.9435 len=6446	ERR011348_MEGAHIT_TaxVamb.1
k79_27765 flag=1 multi=18.0000 len=33359	ERR011348_MEGAHIT_TaxVamb.1
k79_41282 flag=1 multi=12.0000 len=12288	ERR011348_MEGAHIT_TaxVamb.1
k79_84334 flag=0 multi=6.9310 len=1817	ERR011348_MEGAHIT_TaxVamb.200
k79_60380 flag=0 multi=6.0923 len=4465	ERR011348_MEGAHIT_TaxVamb.200
k79_72994 flag=1 multi=4.9887 len=1590	ERR011348_MEGAHIT_TaxVamb.200
k79_25821 flag=1 multi=4.2720 len=1112	ERR011348_MEGAHIT_TaxVamb.200
k79_56236 flag=0 multi=4.8503 len=1689	ERR011348_MEGAHIT_TaxVamb.200
k79_15445 flag=0 multi=10.8987 len=9953	ERR011348_MEGAHIT_TaxVamb.200
k79_91771 flag=1 multi=5.0000 len=1967	ERR011348_MEGAHIT_TaxVamb.201
k79_86918 flag=1 multi=6.0000 len=7769	ERR011348_MEGAHIT_TaxVamb.201
k79_50899 flag=1 multi=4.0000 len=1031	ERR011348_MEGAHIT_TaxVamb.201
k79_34885 flag=1 multi=7.0000 len=9591	ERR011348_MEGAHIT_TaxVamb.201
k79_27250 flag=1 multi=4.0000 len=1649	ERR011348_MEGAHIT_TaxVamb.201
k79_44159 flag=1 multi=2.1258 len=1033	ERR011348_MEGAHIT_TaxVamb.201
k79_38887 flag=1 multi=4.0000 len=1089	ERR011348_MEGAHIT_TaxVamb.201
k79_75860 flag=1 multi=6.0000 len=3784	ERR011348_MEGAHIT_TaxVamb.201
k79_58288 flag=1 multi=5.0000 len=3263	ERR011348_MEGAHIT_TaxVamb.201
k79_77296 flag=1 multi=3.5054 len=1745	ERR011348_MEGAHIT_TaxVamb.201
k79_10644 flag=1 multi=4.9860 len=1222	ERR011348_MEGAHIT_TaxVamb.201
k79_63173 flag=1 multi=4.0000 len=1595	ERR011348_MEGAHIT_TaxVamb.201
k79_31100 flag=1 multi=5.0000 len=2852	ERR011348_MEGAHIT_TaxVamb.201
k79_30450 flag=1 multi=2.8142 len=1430	ERR011348_MEGAHIT_TaxVamb.201
k79_26653 flag=0 multi=5.9623 len=1272	ERR011348_MEGAHIT_TaxVamb.201
k79_23391 flag=1 multi=5.0000 len=1259	ERR011348_MEGAHIT_TaxVamb.201
k79_61555 flag=1 multi=7.0000 len=1067	ERR011348_MEGAHIT_TaxVamb.201
k79_65178 flag=1 multi=6.0000 len=3418	ERR011348_MEGAHIT_TaxVamb.201
k79_45297 flag=1 multi=6.0000 len=4231	ERR011348_MEGAHIT_TaxVamb.201
k79_65279 flag=1 multi=4.0000 len=1906	ERR011348_MEGAHIT_TaxVamb.201
k79_36630 flag=0 multi=3.8533 len=1292	ERR011348_MEGAHIT_TaxVamb.201
k79_34639 flag=1 multi=7.0000 len=1021	ERR011348_MEGAHIT_TaxVamb.201
k79_87757 flag=1 multi=4.0000 len=1032	ERR011348_MEGAHIT_TaxVamb.201
k79_40092 flag=1 multi=4.0000 len=1143	ERR011348_MEGAHIT_TaxVamb.201
k79_74985 flag=1 multi=4.0000 len=1405	ERR011348_MEGAHIT_TaxVamb.201
k79_56858 flag=1 multi=6.0000 len=2415	ERR011348_MEGAHIT_TaxVamb.201
k79_63797 flag=1 multi=4.0000 len=1312	ERR011348_MEGAHIT_TaxVamb.201
k79_34484 flag=1 multi=5.0000 len=1090	ERR011348_MEGAHIT_TaxVamb.201
k79_66113 flag=0 multi=5.5120 len=1038	ERR011348_MEGAHIT_TaxVamb.201
k79_76319 flag=1 multi=3.9083 len=1410	ERR011348_MEGAHIT_TaxVamb.201
k79_70014 flag=1 multi=5.5061 len=1308	ERR011348_MEGAHIT_TaxVamb.201
k79_83740 flag=1 multi=7.0000 len=2185	ERR011348_MEGAHIT_TaxVamb.201
k79_563 flag=0 multi=5.0000 len=2879	ERR011348_MEGAHIT_TaxVamb.201
k79_35841 flag=0 multi=6.7554 len=1060	ERR011348_MEGAHIT_TaxVamb.201
k79_25456 flag=1 multi=6.0000 len=2068	ERR011348_MEGAHIT_TaxVamb.201
k79_85123 flag=0 multi=6.0062 len=1527	ERR011348_MEGAHIT_TaxVamb.201
k79_54075 flag=1 multi=5.0000 len=1032	ERR011348_MEGAHIT_TaxVamb.201
k79_20380 flag=1 multi=4.0000 len=1996	ERR011348_MEGAHIT_TaxVamb.201
k79_52199 flag=1 multi=6.0936 len=1553	ERR011348_MEGAHIT_TaxVamb.201
k79_21984 flag=1 multi=4.0000 len=1786	ERR011348_MEGAHIT_TaxVamb.201
k79_93603 flag=0 multi=4.7393 len=1103	ERR011348_MEGAHIT_TaxVamb.201
k79_88537 flag=1 multi=5.0000 len=1980	ERR011348_MEGAHIT_TaxVamb.201
k79_35711 flag=1 multi=5.0000 len=2870	ERR011348_MEGAHIT_TaxVamb.201
k79_76381 flag=1 multi=5.0000 len=1224	ERR011348_MEGAHIT_TaxVamb.201
k79_94559 flag=0 multi=6.0000 len=1265	ERR011348_MEGAHIT_TaxVamb.201
k79_46264 flag=1 multi=4.0000 len=2325	ERR011348_MEGAHIT_TaxVamb.201
k79_40017 flag=1 multi=6.9872 len=9481	ERR011348_MEGAHIT_TaxVamb.202
k79_74518 flag=1 multi=4.0000 len=1474	ERR011348_MEGAHIT_TaxVamb.203
k79_52535 flag=1 multi=6.0000 len=4497	ERR011348_MEGAHIT_TaxVamb.203
k79_64959 flag=0 multi=4.5752 len=2473	ERR011348_MEGAHIT_TaxVamb.203
k79_12604 flag=1 multi=6.8120 len=9415	ERR011348_MEGAHIT_TaxVamb.203
k79_85530 flag=1 multi=5.0000 len=2666	ERR011348_MEGAHIT_TaxVamb.203
k79_18140 flag=1 multi=10.0000 len=1289	ERR011348_MEGAHIT_TaxVamb.203
k79_56835 flag=1 multi=4.0000 len=1065	ERR011348_MEGAHIT_TaxVamb.203
k79_47358 flag=1 multi=8.0000 len=2423	ERR011348_MEGAHIT_TaxVamb.203
k79_46408 flag=1 multi=5.0000 len=2351	ERR011348_MEGAHIT_TaxVamb.203
k79_49035 flag=1 multi=5.0000 len=3067	ERR011348_MEGAHIT_TaxVamb.203
k79_3614 flag=0 multi=4.9409 len=1432	ERR011348_MEGAHIT_TaxVamb.203
k79_56753 flag=1 multi=4.0000 len=1114	ERR011348_MEGAHIT_TaxVamb.203
k79_69208 flag=1 multi=5.0000 len=3935	ERR011348_MEGAHIT_TaxVamb.203
k79_72995 flag=1 multi=4.0000 len=1304	ERR011348_MEGAHIT_TaxVamb.203
k79_86189 flag=1 multi=5.0000 len=1215	ERR011348_MEGAHIT_TaxVamb.203
k79_54360 flag=1 multi=5.0000 len=1496	ERR011348_MEGAHIT_TaxVamb.203
k79_48544 flag=1 multi=5.0000 len=1450	ERR011348_MEGAHIT_TaxVamb.203
k79_83604 flag=1 multi=5.0000 len=1233	ERR011348_MEGAHIT_TaxVamb.203
k79_34140 flag=0 multi=5.5054 len=1373	ERR011348_MEGAHIT_TaxVamb.203
k79_77662 flag=0 multi=5.0832 len=2964	ERR011348_MEGAHIT_TaxVamb.203
k79_29484 flag=1 multi=4.0000 len=1233	ERR011348_MEGAHIT_TaxVamb.203
k79_93491 flag=1 multi=6.0000 len=1822	ERR011348_MEGAHIT_TaxVamb.203
k79_43674 flag=1 multi=7.0000 len=1389	ERR011348_MEGAHIT_TaxVamb.203
k79_22717 flag=1 multi=7.0000 len=1525	ERR011348_MEGAHIT_TaxVamb.203
k79_10461 flag=1 multi=4.0000 len=1396	ERR011348_MEGAHIT_TaxVamb.203
k79_10383 flag=1 multi=8.0000 len=8918	ERR011348_MEGAHIT_TaxVamb.203
k79_33453 flag=1 multi=5.0000 len=1580	ERR011348_MEGAHIT_TaxVamb.203
k79_36583 flag=1 multi=8.0000 len=2481	ERR011348_MEGAHIT_TaxVamb.203
k79_88814 flag=1 multi=8.0000 len=2040	ERR011348_MEGAHIT_TaxVamb.203
k79_12975 flag=0 multi=4.8762 len=1888	ERR011348_MEGAHIT_TaxVamb.203
k79_11233 flag=1 multi=6.0000 len=1622	ERR011348_MEGAHIT_TaxVamb.203
k79_48571 flag=1 multi=6.0000 len=2187	ERR011348_MEGAHIT_TaxVamb.203
k79_4323 flag=1 multi=5.0000 len=4556	ERR011348_MEGAHIT_TaxVamb.203
k79_32924 flag=1 multi=4.0000 len=1261	ERR011348_MEGAHIT_TaxVamb.203
k79_18592 flag=1 multi=6.0000 len=1842	ERR011348_MEGAHIT_TaxVamb.203
k79_8626 flag=1 multi=4.0000 len=1464	ERR011348_MEGAHIT_TaxVamb.203
k79_74362 flag=1 multi=5.9934 len=1605	ERR011348_MEGAHIT_TaxVamb.203
k79_60494 flag=1 multi=8.0000 len=9051	ERR011348_MEGAHIT_TaxVamb.204
k79_45237 flag=1 multi=7.0000 len=3904	ERR011348_MEGAHIT_TaxVamb.204
k79_92896 flag=0 multi=6.5571 len=2768	ERR011348_MEGAHIT_TaxVamb.204
k79_9384 flag=1 multi=12.0000 len=4314	ERR011348_MEGAHIT_TaxVamb.204
k79_53845 flag=1 multi=3.7701 len=1458	ERR011348_MEGAHIT_TaxVamb.205
k79_43035 flag=0 multi=28.8052 len=1958	ERR011348_MEGAHIT_TaxVamb.205
k79_96144 flag=0 multi=43.0000 len=8990	ERR011348_MEGAHIT_TaxVamb.205
k79_202 flag=0 multi=5.9795 len=2078	ERR011348_MEGAHIT_TaxVamb.205
k79_95522 flag=1 multi=14.5445 len=1225	ERR011348_MEGAHIT_TaxVamb.205
k79_90755 flag=1 multi=29.0000 len=1266	ERR011348_MEGAHIT_TaxVamb.205
k79_62934 flag=0 multi=5.7779 len=3073	ERR011348_MEGAHIT_TaxVamb.205
k79_53022 flag=0 multi=5.6661 len=1235	ERR011348_MEGAHIT_TaxVamb.205
k79_29795 flag=1 multi=11.0000 len=1895	ERR011348_MEGAHIT_TaxVamb.205
k79_31076 flag=0 multi=16.8856 len=2875	ERR011348_MEGAHIT_TaxVamb.205
k79_84676 flag=1 multi=58.1190 len=2046	ERR011348_MEGAHIT_TaxVamb.205
k79_19047 flag=0 multi=12.9514 len=2404	ERR011348_MEGAHIT_TaxVamb.205
k79_51035 flag=0 multi=10.1648 len=1517	ERR011348_MEGAHIT_TaxVamb.205
k79_26137 flag=0 multi=12.9000 len=2478	ERR011348_MEGAHIT_TaxVamb.205
k79_76146 flag=0 multi=8.9315 len=1086	ERR011348_MEGAHIT_TaxVamb.205
k79_38068 flag=1 multi=6.1042 len=1039	ERR011348_MEGAHIT_TaxVamb.205
k79_75830 flag=0 multi=6.9865 len=8976	ERR011348_MEGAHIT_TaxVamb.206
k79_1269 flag=1 multi=5.0000 len=1637	ERR011348_MEGAHIT_TaxVamb.207
k79_43366 flag=1 multi=5.0000 len=8459	ERR011348_MEGAHIT_TaxVamb.207
k79_58252 flag=0 multi=6.2028 len=3467	ERR011348_MEGAHIT_TaxVamb.208
k79_66573 flag=1 multi=4.0000 len=2564	ERR011348_MEGAHIT_TaxVamb.208
k79_20970 flag=1 multi=4.0000 len=1011	ERR011348_MEGAHIT_TaxVamb.208
k79_31087 flag=1 multi=4.0000 len=4460	ERR011348_MEGAHIT_TaxVamb.208
k79_78904 flag=1 multi=4.2485 len=2055	ERR011348_MEGAHIT_TaxVamb.208
k79_55057 flag=1 multi=4.0000 len=8249	ERR011348_MEGAHIT_TaxVamb.208
k79_58202 flag=1 multi=5.0000 len=1704	ERR011348_MEGAHIT_TaxVamb.208
k79_46302 flag=1 multi=4.0000 len=1880	ERR011348_MEGAHIT_TaxVamb.208
k79_94178 flag=1 multi=4.0000 len=1521	ERR011348_MEGAHIT_TaxVamb.208
k79_72947 flag=0 multi=6.2015 len=2923	ERR011348_MEGAHIT_TaxVamb.208
k79_79698 flag=1 multi=4.0000 len=1680	ERR011348_MEGAHIT_TaxVamb.208
k79_58533 flag=1 multi=6.0000 len=4639	ERR011348_MEGAHIT_TaxVamb.208
k79_26923 flag=0 multi=7.0000 len=2070	ERR011348_MEGAHIT_TaxVamb.208
k79_39819 flag=1 multi=5.0000 len=1338	ERR011348_MEGAHIT_TaxVamb.208
k79_3342 flag=1 multi=4.0000 len=2534	ERR011348_MEGAHIT_TaxVamb.208
k79_50019 flag=0 multi=4.3305 len=1704	ERR011348_MEGAHIT_TaxVamb.208
k79_69802 flag=1 multi=4.0000 len=1994	ERR011348_MEGAHIT_TaxVamb.208
k79_57916 flag=1 multi=3.9946 len=1193	ERR011348_MEGAHIT_TaxVamb.208
k79_40209 flag=1 multi=5.0000 len=1808	ERR011348_MEGAHIT_TaxVamb.208
k79_82189 flag=1 multi=4.0000 len=4251	ERR011348_MEGAHIT_TaxVamb.208
k79_44460 flag=1 multi=4.5999 len=5328	ERR011348_MEGAHIT_TaxVamb.208
k79_67974 flag=1 multi=4.7158 len=2799	ERR011348_MEGAHIT_TaxVamb.208
k79_27441 flag=1 multi=5.0000 len=2616	ERR011348_MEGAHIT_TaxVamb.208
k79_88479 flag=1 multi=5.0000 len=2440	ERR011348_MEGAHIT_TaxVamb.208
k79_42007 flag=1 multi=5.0000 len=1672	ERR011348_MEGAHIT_TaxVamb.208
